Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,10,,lr,,31/10/02,,,,,,,
,,,T+,,,lr,,31/10/02,,,,,,,
,,,T+,,,lr,,31/10/02,,,,,,,
,,,T+,,,lr,,31/10/02,,,,,,,
,,,T+,10,,lr,,31/10/02,,,,,,,
,,,,,,lr,,31/10/02,,,,,,,
,,,,,,lr,,31/10/02,,,,,,,
,,,,,,lr,,31/10/02,,,,,,,
,,,,10,,lr,,31/10/02,,,,,,,
,,,T+,,,qi,,27/01/03,29-Mar,,,,,,
,,,T++,,,qi,,27/01/03,11-Apr,,,,,,
,,,,,,qi,,27/01/03,14-Apr,,,,,,
,,,T++,,,qi,,27/01/03,23-Apr,,,,,,
,,,,,,qi,,27/01/03,24-Apr,,,,,,
,,,T+,,,qi,,27/01/03,2-Apr,,,,,,8-Aug
,,,,,,qi,,27/01/03,5-Jan,,,,,,
,,,T+,,,qi,,27/01/03,24-Apr,,,,24-Nov,,
,,,T++,,,qi,,27/01/03,31-Mar,,,,,,
,,,T+,,,qi,,27/01/03,29-Mar,,,,,,
,,,,,,qi,,27/01/03,5-Jan,,,,,,
,,,T++,,,qi,,27/01/03,4-Apr,,,,,,
,,,,,,qi,,27/01/03,22-Apr,,,,,,
,,,T++,,,qi,,27/01/03,11-Apr,,,,,,
,,,,,,qi,,27/01/03,22-Apr,,,,,,
,,,T++,,,qi,,27/01/03,22-Mar,,,,,,1-Aug
,,,T+,,,qi,,27/01/03,6-Apr,,,,,,
,,,T+,,,qi,,27/01/03,11-Apr,,,,,,
,,,T++,,,qi,,27/01/03,30-Mar,,,,,,
,,,T+,,,qi,,27/01/03,5-Apr,,,,,,
,,,T++,,,qi,,27/01/03,,,,,,,19-Aug
,,,,,,qi,,27/01/03,24-Apr,,,,,,
,,,T+,,,qi,,27/01/03,28-Apr,,,,,,
,,,,,,qi,,27/01/03,24-Apr,,,,,,
,,,T+,,,qi,,27/01/03,6-Apr,,,,,,
,,,,,,qi,,27/01/03,11-Apr,,,,,,
,,,T++,,,qi,,27/01/03,28-Mar,,,,,,
,,,T++,,,qi,,27/01/03,15-Apr,,,,,,
,,,T+,,,qi,,27/01/03,15-Apr,,,,,,
,,,,,,qi,,27/01/03,24-Apr,,,,,,
,,,T+,,,qi,,27/01/03,28-Mar,,,,,,
,,,T++,,,qi,,27/01/03,29-Mar,,,,,,
,,,,,,qi,,27/01/03,15-Apr,,,,,,
,,,T++,,,qi,,27/01/03,13-Mar,,,,,,
,,,,,,qi,,27/01/03,25-Apr,,,,,,
,,,T+,,,qi,,27/01/03,8-Apr,,,,,,
,,,,,,qi,,27/01/03,30-Apr,,,,,,
,,,T+,,,qi,,27/01/03,28-Mar,,,,,,
,,,T++,,,qi,,27/01/03,6-Apr,,,,,,
,,,T+,,,qi,,27/01/03,3-Apr,,,,,,
,,,,,,qi,,27/01/03,25-Apr,,,,,,
,,,T++,,,qi,,27/01/03,27-Mar,,,,,,
,,,,,,qi,,27/01/03,10-Apr,,,,,,
,,,T++,,,qi,,27/01/03,13-Mar,,,,,,
,,,,,,qi,,27/01/03,22-Apr,,,,,,
,,,T++,,,qi,,27/01/03,16-Mar,,,,,,
,,,T+,,,qi,,27/01/03,4-Sep,,,,,,
,,,T+,,,qi,,27/01/03,23-Mar,,,,,,
,,,T++,,,qi,,27/01/03,4-Apr,,,,,,
,,,T+,,,qi,,27/01/03,28-Mar,,,,,,
,,,T++,,,qi,,27/01/03,,,,,,,19-Aug
,,,,,,qi,,27/01/03,12-Apr,,,,,,
,,,T+,,,qi,,27/01/03,3-Apr,,,,,,
,,,,,,qi,,27/01/03,5-May,,,,,,
,,,T+,,,qi,,27/01/03,24-Apr,,,,,,
,,,,,,qi,,27/01/03,23-Apr,,,,,,
,,,T++,,,qi,,27/01/03,9-Apr,,,,,,
,,,T++,,,qi,,27/01/03,14-Mar,,,,,,
,,,T+,,,qi,,27/01/03,,,,,,,19-Aug
,,,,,,qi,,27/01/03,,,,,,,19-Aug
,,,T+,14,,qi,,27/01/03,3-Apr,,,,,,8-Aug
,,,T++,14,,qi,,27/01/03,28-Mar,,,,,,
,,,,14,,qi,,27/01/03,10-Apr,,,,,,
,,,T++,14,,qi,,27/01/03,30-Mar,,,,,,8-Aug
,,,,14,,qi,,27/01/03,7-Apr,,,,,,
,,,T+,14,,qi,,27/01/03,21-Apr,,,,,,
,,,,14,,qi,,27/01/03,10-Apr,,,,,,
,,,T+,14,,qi,,27/01/03,31-Mar,,,,,,
,,,T++,14,,qi,,27/01/03,31-Mar,,,,,,6-Jul
,,,T+,14,,qi,,27/01/03,4-Apr,,,,,,15-Jun
,,,,14,,qi,,27/01/03,14-Apr,,,,,,14-Jul
,,,T++,14,,qi,,27/01/03,16-Mar,,,,,,8-Aug
,,,,14,,qi,,27/01/03,14-Apr,,,,,,
,,,T++,14,,qi,,27/01/03,27-Mar,,,,,,
,,,,14,,qi,,27/01/03,13-Apr,,,,,,
,,,T++,14,,qi,,27/01/03,26-Apr,,,,,,19-Aug
,,,T+,14,,qi,,27/01/03,30-Mar,,,,,,
,,,T+,14,,qi,,27/01/03,5-Apr,,,,,,
,,,T++,14,,qi,,27/01/03,6-Apr,,,,,,
,,,T+,14,,qi,,27/01/03,24-Apr,,,,,,19-Aug
,,,T++,14,,qi,,27/01/03,22-Mar,,,,,,
,,,,14,,qi,,27/01/03,24-Apr,,,,,,
,,,T+,14,,qi,,27/01/03,28-Mar,,,,,,
,,,,14,,qi,,27/01/03,29-Apr,,,,,,
,,,T+,14,,qi,,27/01/03,30-Mar,,,,,,
,,,,14,,qi,,27/01/03,13-Apr,,,,,,
,,,T++,14,,qi,,27/01/03,24-Apr,,,,,,8-Aug
,,,T++,14,,qi,,27/01/03,15-Mar,,,,,,
,,,T+,14,,qi,,27/01/03,16-Apr,,,,,,
,,,,14,,qi,,27/01/03,17-Apr,,,,,,
,,,T+,14,,qp,,4/11/02,3-Apr,,,,,,7-Jul
,,,T++,14,,qp,,4/11/02,11-May,,,,,,5-Jul
,,,,14,,qp,,4/11/02,21-Apr,,,,14-Nov,,
,,,T++,14,,qp,,4/11/02,21-Mar,,,,,,15-Jul
,,,,14,,qp,,4/11/02,22-Apr,,,,,,20-Aug
,,,T+,14,,qp,,4/11/02,5-Apr,,,,,,8-Aug
,,,,14,,qp,,4/11/02,7-Apr,,,,14-Nov,,
,,,T+,14,,qp,,4/11/02,29-Mar,,,,1-Jan,,20-Jul
,,,T++,14,,qp,,4/11/02,13-Mar,,,,,,19-Aug
,,,T+,14,,qp,,4/11/02,2-Apr,,,,20-Nov,,
,,,,14,,qp,,4/11/02,31-Mar,,,,,,10-Jul
,,,T++,14,,qp,,4/11/02,10-Mar,,,,,,13-Jun
,,,,14,,qp,,4/11/02,13-Apr,,,,4-Nov,,19-Aug
,,,T++,14,,qp,,4/11/02,24-Mar,,,,,,5-Aug
,,,,14,,qp,,4/11/02,14-Apr,,,,10-Nov,,
,,,T++,14,,qp,,4/11/02,11-Apr,,,,,,inf 25/7
,,,T+,14,,qp,,4/11/02,5-Apr,,,,1-Dec,,
,,,T+,14,,qp,,4/11/02,14-Mar,,,,14-Nov,,
,,,T++,14,,qp,,4/11/02,9-Apr,,,,,,5-Aug
,,,T+,14,,qp,,4/11/02,14-Mar,,,,,,3-Aug
,,,T++,14,,qp,,4/11/02,1-Apr,,,,,,21-Jul
,,,,14,,qp,,4/11/02,4-Apr,,,,4-Nov,,
,,,T+,14,,qp,,4/11/02,7-Apr,,,,16-Nov,,
,,,,14,,qp,,4/11/02,16-Apr,,,,4-Nov,,
,,,T+,14,,qp,,4/11/02,20-Mar,,,,11-Nov,,
,,,,14,,qp,,4/11/02,13-Apr,,,,1-Nov,,
,,,T++,14,,qp,,4/11/02,10-Mar,,,,,,8-Aug
,,,T++,14,,qp,,4/11/02,11-Apr,,,,1-Jan.,,8-Aug
,,,T+,14,,qp,,4/11/02,7-Apr,,,,,,25-Jul
,,,,14,,qp,,4/11/02,24-Apr,,,,,6-Dec,19-Aug
,,,T+,,,qp,,15/11/2,10-Mar,,,,,,
,,,T++,,,qp,,15/11/2,26-Mar,,,,3-Jan.,,8-Aug
,,,,,,qp,,15/11/2,3-May,,,,26-Dec,,
,,,T++,,,qp,,15/11/2,23-Mar,,,,,,8-Aug
,,,,,,qp,,15/11/2,6-Apr,,,,1-Feb,,
,,,T+,,,qp,,15/11/2,8-Mar,,,,,,25-Jul
,,,,,,qp,,15/11/2,24-Mar,,,,10-Dec,,
,,,T+,,,qp,,15/11/2,18-Mar,,,,6-Jan.,,
,,,T++,,,qp,,15/11/2,21-Mar,,,,7-Jan.,,
,,,T+,,,qp,,15/11/2,10-Mar,,,,1-Feb,,
,,,,,,qp,,15/11/2,9-Apr,,,,,,24-Jul
,,,T++,,,qp,,15/11/2,12-Mar,,,,7-Dec,,
,,,,,,qp,,15/11/2,4-Apr,,,,,,
,,,T++,,,qp,,15/11/2,16-Mar,,,,,,inf 19/8
,,,,,,qp,,15/11/2,26-Mar,,,,,,
,,,T++,,,qp,,15/11/2,25-Mar,,,,,,
,,,T+,,,qp,,15/11/2,5-Jan,,,,,,
,,,T+,,,qp,,15/11/2,22-Mar,,,,25-Feb,,
,,,T++,,,qp,,15/11/2,1-Apr,,,,,,5-Aug
,,,T+,,,qp,,15/11/2,16-Mar,,,,,,
,,,T++,,,qp,,15/11/2,10-Mar,,,,,,
,,,,,,qp,,15/11/2,26-Mar,,,,9-Jan.,,
,,,T+,,,qp,,15/11/2,10-Apr,,,,,,
,,,,,,qp,,15/11/2,4-Apr,,,,,,
,,,T+,,,qp,,15/11/2,,,,,,,19-Aug
,,,,,,qp,,15/11/2,27-Mar,,,,1-Feb,,
,,,T++,,,qp,,15/11/2,20-Mar,,,,,,8-Aug
,,,T++,,,qp,,15/11/2,2-Mar,,,,1-Jan.,,
,,,T+,,,qp,,15/11/2,1-Apr,,,,,,
,,,,,,qp,,15/11/2,12-Apr,,,,8-Dec,,
,,,T+,,,qp,,3/3/03,30-Mar,,,,,,
,,,T++,,,qp,,3/3/03,7-Apr,,,,,,
,,,,,,qp,,3/3/03,10-Apr,,,,,,
,,,T++,,,qp,,3/3/03,,,,,,,inf 19/8
,,,,,,qp,,3/3/03,,,,,,,
,,,T+,,,qp,,3/3/03,,,,,,,
,,,,,,qp,,3/3/03,,,,,,,
,,,T+,,,qp,,3/3/03,7-Apr,,,,,,
,,,T++,,,qp,,3/3/03,,,,,,,
,,,T+,,,qp,,3/3/03,,,,,,,
,,,,,,qp,,3/3/03,,,,,,,
,,,T++,,,qp,,3/3/03,,,,,,,
,,,,,,qp,,3/3/03,,,,,,,
,,,T++,,,qp,,3/3/03,2-Apr,,,,,,
,,,,,,qp,,3/3/03,,,,,,,
,,,T++,,,qp,,3/3/03,,,,,,,
,,,T+,,,qp,,3/3/03,,,,,,,
,,,T+,,,qp,,3/3/03,8-Apr,,,,,,
,,,T++,,,qp,,3/3/03,4-Apr,,,,,,
,,,T+,,,qp,,3/3/03,,,,,,,
,,,T++,,,qp,,3/3/03,,,,,,,
,,,,,,qp,,3/3/03,,,,,,,
,,,T+,,,qp,,3/3/03,4-Apr,,,,,,
,,,,,,qp,,3/3/03,14-Apr,,,,,,
,,,T+,,,qp,,3/3/03,,,,,,,
,,,,,,qp,,3/3/03,11-Apr,,,,,,
,,,T++,,,qp,,3/3/03,,,,,,,
,,,T++,,,qp,,3/3/03,,,,,,,
,,,T+,,,qp,,3/3/03,11-Apr,,,,,,
,,,,,,qp,,3/3/03,,,,,,,
,,,T+,,,qr,,15/11/2,21-Mar,,,,,,16-Jun
,,,T++,,,qr,,15/11/2,5-Apr,,,,,,10-Jul
,,,,,,qr,,15/11/2,6-Apr,,,,,4-Nov,12-Aug
,,,T++,,,qr,,15/11/2,6-Apr,,,,,,8-Aug
,,,,,,qr,,15/11/2,7-Apr,,,,,1-Jan.,8-Aug
,,,T+,,,qr,,15/11/2,23-Mar,,,,,,5-Jul
,,,,,,qr,,15/11/2,10-Apr,,,,,,14-Jun
,,,T+,,,qr,,15/11/2,26-Mar,,,,,,20-Jul
,,,T++,,,qr,,15/11/2,11-Mar,,,,,26-Dec,24-Jul
,,,T+,,,qr,,15/11/2,4-Apr,,,,,,8-Aug
,,,,,,qr,,15/11/2,10-Apr,,,,<4-11-03,,
,,,T++,,,qr,,15/11/2,25-Mar,,,,,,8-Aug
,,,,,,qr,,15/11/2,13-Apr,,,,,6-Nov,19-Aug
,,,T++,,,qr,,15/11/2,31-Mar,,,,,,9-Aug
,,,,,,qr,,15/11/2,7-Apr,,,,,,8-Aug
,,,T++,,,qr,,15/11/2,1-Apr,,,,,,20-Jul
,,,T+,,,qr,,15/11/2,31-Mar,,,,4-Nov,,
,,,T+,,,qr,,15/11/2,30-Mar,,,,,,5-Jul
,,,T++,,,qr,,15/11/2,8-Apr,,,,,,4-Aug
,,,T+,,,qr,,15/11/2,28-Mar,,,,,,15-Jul
,,,T++,,,qr,,15/11/2,24-Mar,,,,<4-11-03,,4-Aug
,,,,,,qr,,15/11/2,10-Apr,,,,,29-Nov,19-Aug
,,,T+,,,qr,,15/11/2,5-Apr,,,,4-Nov,,28-Jul
,,,,,,qr,,15/11/2,3-Apr,,,,4-Nov,,
,,,T+,,,qr,,15/11/2,26-Mar,,,,4-Nov,,
,,,,,,qr,,15/11/2,9-Apr,,,,,,8-Aug
,,,T++,,,qr,,15/11/2,25-Mar,,,,25-Nov,,
,,,T++,,,qr,,15/11/2,27-Mar,,,,,,8-Aug
,,,T+,,,qr,,15/11/2,22-Apr,,,,,,25-Jul
,,,,,,qr,,15/11/2,23-Apr,,,,26-Nov,,29-Jul
,,,T+,14,,qr,,15/11/2,29-Mar,,,,,,19-Aug
,,,T++,14,,qr,,15/11/2,6-Apr,,,,,,14-Jul
,,,,14,,qr,,15/11/2,13-Apr,,,,18-Nov,,
,,,T++,14,,qr,,15/11/2,20-Mar,,,,,,25-Jul
,,,,14,,qr,,15/11/2,8-Apr,,,,,15-Nov,20-Aug
,,,T+,14,,qr,,15/11/2,6-Apr,,,,,6-Dec,19-Aug
,,,,14,,qr,,15/11/2,16-Apr,,,,4-Nov,,
,,,T+,14,,qr,,15/11/2,26-Mar,,,,,,8-Aug
,,,T++,14,,qr,,15/11/2,29-Mar,,,,,,25-Jul
,,,T+,14,,qr,,15/11/2,3-Apr,,,,14-Nov,26-Dec,
,,,,14,,qr,,15/11/2,11-Apr,,,,<4-11-03,4-Dec,
,,,T++,14,,qr,,15/11/2,28-Mar,,,,<4-11-03,10-Dec,25-Jul
,,,,14,,qr,,15/11/2,21-Apr,,,,,,19-Aug
,,,T++,14,,qr,,15/11/2,11-Mar,,,,,9-Nov,1-Aug
,,,,14,,qr,,15/11/2,9-Apr,,,,<4-11-03,14-Nov,
,,,T++,14,,qr,,15/11/2,12-Apr,,,,,,28-Jul
,,,T+,14,,qr,,15/11/2,1-Apr,,,,14-Nov,28-Nov,
,,,T+,14,,qr,,15/11/2,28-Mar,,,,14-Nov,,
,,,T++,14,,qr,,15/11/2,4-Apr,,,,26-Dec,26-Dec,
,,,T+,14,,qr,,15/11/2,31-Mar,,,,30-Nov,26-Dec,29-Jul
,,,T++,14,,qr,,15/11/2,5-Apr,,,,4-Nov,,1-Aug
,,,,14,,qr,,15/11/2,19-Apr,,,,4-Nov,,
,,,T+,14,,qr,,15/11/2,2-Apr,,,,1-Dec,,
,,,,14,,qr,,15/11/2,17-Apr,,,,4-Nov,,
,,,T+,14,,qr,,15/11/2,14-Apr,,,,14-Nov,,
,,,,14,,qr,,15/11/2,20-Apr,,,,4-Nov,28-Nov,
,,,T++,14,,qr,,15/11/2,12-Mar,,,,,4-Nov,8-Aug
,,,T++,14,,qr,,15/11/2,30-Mar,,,,25-Nov,,
,,,T+,14,,qr,,15/11/2,3-Apr,,,,,,25-Jul
,,,,14,,qr,,15/11/2,22-Apr,,,,4-Nov,6-Dec,
,,,T+,,,qr,,4/11/02,7-Apr,,,,,,15-Jul
,,,T++,,,qr,,4/11/02,5-Apr,,,,,,12-Jul
,,,,,,qr,,4/11/02,8-Apr,,,,,,16-Jun
,,,T++,,,qr,,4/11/02,10-Mar,,,,,,18-Jul
,,,,,,qr,,4/11/02,22-Apr,,,,15-Dec,,
,,,T+,,,qr,,4/11/02,25-Mar,,,,,,5-Jul
,,,,,,qr,,4/11/02,,,,,,,19-Aug
,,,T+,,,qr,,4/11/02,15-Apr,,,,,,
,,,T++,,,qr,,4/11/02,27-Mar,,,,,,20-Jul
,,,T+,,,qr,,4/11/02,12-Mar,,,,,26-Dec,10-Aug
,,,,,,qr,,4/11/02,6-Apr,,,,<4-11-03,,
,,,T++,,,qr,,4/11/02,20-Mar,,,,,,8-Aug
,,,,,,qr,,4/11/02,24-Apr,,,,,,10-Jul
,,,T++,,,qr,,4/11/02,12-Apr,,,,,,9-Aug
,,,,,,qr,,4/11/02,31-Mar,,,,4-Nov,,
,,,T++,,,qr,,4/11/02,25-Mar,,,,,,20-Jul
,,,T+,,,qr,,4/11/02,,,,,,,4-Nov
,,,T+,,,qr,,4/11/02,23-Mar,,,,,,30-Jun
,,,T++,,,qr,,4/11/02,22-Apr,,,,,,1-Jul
,,,T+,,,qr,,4/11/02,13-Mar,,,,,,9-Aug
,,,T++,,,qr,,4/11/02,8-Mar,,,,22-Dec,,9-Aug
,,,,,,qr,,4/11/02,17-Apr,,,,,,19-Aug
,,,T+,,,qr,,4/11/02,11-Apr,,,,,,19-Aug
,,,,,,qr,,4/11/02,15-Apr,,,,,,21-Jul
,,,T+,,,qr,,4/11/02,12-Mar,,,,,,8-Aug
,,,,,,qr,,4/11/02,31-Mar,,,,<4-11-03,18-Dec,inf 25/8
,,,T++,,,qr,,4/11/02,18-Mar,,,,,,20-Aug
,,,T++,,,qr,,4/11/02,8-Mar,,,,9-Dec,,
,,,T+,,,qr,,4/11/02,26-Mar,,,,4-Nov,18-Dec,15-Jul
,,,,,,qr,,4/11/02,2-Apr,,,,28-Nov,,
,,,T+,,,sp,,20/03/03,1-Mar,9-May,12-May,,,,
,,,T+,,,sp,,20/03/03,1-Mar,5-May,8-May,28-May,,,
,,,T+,12,,sp,,20/03/03,1-Mar,17-Jun,20-Jun,15-Jul,,,
,,,T+,13,,sp,,20/03/03,1-Mar,,16-Jun,7-Jul,,,
,,,T++,,,sp,,20/03/03,25-Feb,28-Apr,4-May,,,,
,,,T++,,,sp,,20/03/03,25-Feb,24-Apr,4-May,,,,
,,,T++,12,,sp,,20/03/03,25-Feb,27-Apr,3-May,,,,
,,,T++,13,,sp,,20/03/03,25-Feb,23-Apr,26-Apr,,,,
,,,,,,sp,,20/03/03,1-Mar,26-Jun,3-Jul,1-Aug,,,
,,,,,,sp,,20/03/03,1-Mar,,25-Jul,,,,
,,,,12,,sp,,20/03/03,3-Mar,,29-Jul,23-Aug,,,
,,,,13,,sp,,20/03/03,15-Mar,,28-Jul,16-Aug,,,
,,,T++,,,sp,,20/03/03,1-Mar,27-Apr,5-May,,,,
,,,T++,,,sp,,20/03/03,2-Mar,,16-Jun,16-Jul,,,
,,,T++,12,,sp,,20/03/03,1-Mar,11-May,15-May,,,,
,,,T++,13,,sp,,20/03/03,1-Mar,8-May,12-May,,,,
,,,,,,sp,,20/03/03,10-Mar,,25-Jul,19-Aug,,,
,,,,,,sp,,20/03/03,3-Mar,12-Aug,14-Aug,,,,
,,,,12,,sp,,20/03/03,6-Mar,24-Jul,29-Jul,,,,
,,,,13,,sp,,20/03/03,10-Mar,,8-Aug,,,,
,,,T+,,,sp,,20/03/03,4-Mar,,29-May,10-Jun,,,
,,,T+,,,sp,,20/03/03,4-Mar,12-May,15-May,1/6?,,,
,,,T+,12,,sp,,20/03/03,4-Mar,29-Jun,26-Jul,18-Aug,,,
,,,T+,13,,sp,,20/03/03,1-Mar,9-May,12-May,5-Jun,,,
,,,,,,sp,,21/03/03,1-Mar,21-Jun,25-Jun,,,,
,,,,,,sp,,21/03/03,1-Mar,,11-Jul,6-Aug,,,
,,,,12,,sp,,21/03/03,1-Mar,15-Jun,22-Jun,18-Jul,,,
,,,,13,,sp,,21/03/03,1-Mar,21-Jun,25-Jun,,,,
,,,T+,,,sp,,21/03/03,28-Feb,28-Apr,1-May,,,,
,,,T+,,,sp,,21/03/03,25-Feb,22-Apr,27-Apr,,,,
,,,T+,10,,sp,,21/03/03,27-Feb,30-May,2-Jun,2-Jul,,,
,,,T+,12,,sp,,21/03/03,25-Feb,2-May,6-May,22-May,,,
,,,T+,13,,sp,,21/03/03,27-Feb,3-May,12-May,27-May,,,
,,,T+,15,,sp,,21/03/03,1-Mar,15-Jun,,,,,
,,,T++,,,sp,,21/03/03,3-Mar,23-Jul,,23-Aug,,,
,,,T++,,,sp,,21/03/03,12-Mar,21-Jun,26-Jun,18-Jul,,,
,,,T++,12,,sp,,21/03/03,25-Feb,30-Apr,4-May,,,,
,,,T++,13,,sp,,21/03/03,25-Feb,19-Apr,22-Apr,,,,
,,,T+,,,sp,,21/03/03,1-Mar, 28/5,11-Jun,,,,
,,,T+,,,sp,,21/03/03,1-Mar,25-Jun,30-Jun,18-Jul,,,
,,,T+,12,,sp,,21/03/03,27-Feb,26-May,29-May,15-Jun,,,
,,,T+,13,,sp,,21/03/03,27-Feb,22-Apr,28-Apr,,,,
,,,,,,sp,,21/03/03,4-Mar,,5-Jul,,,,
,,,,,,sp,,21/03/03,3-Mar,,11-Aug,22-Aug,,,
,,,,12,,sp,,21/03/03,21-Mar,,3-Sep,,,,
,,,,13,,sp,,21/03/03,28-Feb,24-Jul,29-Jul,8-Aug,,,
,,,T++,,,sp,,21/03/03,26-Feb,8-May,14-May,,,,
,,,T++,,,sp,,21/03/03,27-Feb,7-May,13-May,,,,
,,,T++,12,,sp,,21/03/03,28-Feb,6-May,12-May,,,,
,,,T++,13,,sp,,21/03/03,28-Feb,5-May,12-May,,,,
,,,,,,sp,,25-Mar-03,10-Mar,8-Aug,14-Aug,26-Aug,,,
,,,,,,sp,,25-Mar-03,16-Mar,,23-Jun,,,,
,,,,12,,sp,,25-Mar-03,11-Mar,25-Jul,6-Aug,24-Aug,,,
,,,,13,,sp,,25-Mar-03,1-Mar,,27-Jun,,,,
,,,T++,,,sp,,25-Mar-03,,,,,,,
,,,T++,,,sp,,25-Mar-03,27-Mar,29-Apr,5-May,,,,
,,,T++,12,,sp,,25-Mar-03,26-Feb,5-May,12-May,,,,
,,,T++,13,,sp,,25-Mar-03,25-Feb,16-May,,,,,
,,,,,,sp,,25-Mar-03,3-Mar,13-Aug,19-Aug,,,,
,,,,,,sp,,25-Mar-03,2-Apr,11-Aug,14-Aug,sup9/9,,,
,,,,12,,sp,,25-Mar-03,18-Mar,12-Aug,19-Aug,,,,
,,,,13,,sp,,25-Mar-03,15-Mar,,19-Aug,26-Aug,,,
,,,T++,,,sp,,25-Mar-03,27-Feb,27-May,29-May,19-Jun,,,
,,,T++,,,sp,,25-Mar-03,26-Feb,3-May,8-May,12-Jun,,,
,,,T++,12,,sp,,25-Mar-03,27-Feb,23-May,28-May,,,,
,,,T++,13,,sp,,25-Mar-03,25-Feb,24-Apr,29-Apr,,,,
,,,T+,,,sp,,25-Mar-03,28-Feb,,21-Jul,22/08/2003?,,,
,,,T+,,,sp,,25-Mar-03,27-Feb,15-May,19-May,5-Jun,,,
,,,T+,12,,sp,,25-Mar-03,2-Mar,22-Jun,26-Jun,11-Jul,,,
,,,T+,13,,sp,,25-Mar-03,27-Feb,2-May,7-May,,,,
,,,T+,,,sp,,25-Mar-03,28-Feb,12-May,16-May,1-Jun,,,
,,,T+,,,sp,,25-Mar-03,27-Feb,,8-Jun,,,,
,,,T+,12,,sp,,25-Mar-03,1-Mar,19-May,28-May,12/06/2003?,,,
,,,T+,13,,sp,,25-Mar-03,27-Feb,3-May,7-May,,,,
,,,T++,,,sp,,26-Mar,27-Feb,9-May,12-May,,,,
,,,T++,,,sp,,26-Mar,1-Mar,26-Apr,29-Apr,13-Jun,,,
,,,T++,12,,sp,,26-Mar,28-Feb,22-May,27-May,12-Jun,,,
,,,T++,13,,sp,,26-Mar,25-Feb,9-May,12-May,,,,
,,,T+,,,sp,,26-Mar,1-Mar,19-May,23-May,13-Jun,,,
,,,T+,,,sp,,26-Mar,28-Feb,25-Apr,2-May,13-Jun,,,
,,,T+,12,,sp,,26-Mar,27-Feb,,20-Jun,12-Jul,,,
,,,T+,13,,sp,,26-Mar,25-Feb,10-May,16-May,10-Jun,,,
,,,T++,,,sp,,26-Mar,25-Feb,24-Apr,28-Apr,inf 10/06/2003,,,
,,,T++,,,sp,,26-Mar,25-Feb,2-May,6-May,inf 10/06/2003,,,
,,,T++,12,,sp,,26-Mar,25-Feb,,20-Jun,,,,
,,,T++,13,,sp,,26-Mar,25-Feb,24-Apr,30-Apr,inf10/06/2003,,,
,,,,,,sp,,26-Mar,14-Mar,11-Jul,,16-Aug,,,
,,,,,,sp,,26-Mar,7-Mar,,12-Aug,5-Sep,,,
,,,,12,,sp,,26-Mar,18-Mar,1-Aug,12-Aug,,,,
,,,,13,,sp,,26-Mar,12-Mar,19-Aug,22-Aug,,,,
,,,T+,,,sp,,26-Mar,27-Feb,,23-Jun,18-Jul,,,
,,,T+,,,sp,,26-Mar,28-Feb,12-May,16-May,inf10/06/2003,,,
,,,T+,12,,sp,,26-Mar,1-Mar,11-Aug,14-Aug,,,,
,,,T+,13,,sp,,26-Mar,1-Mar,22-May,27-May,,,,
,,,,,,sp,,26-Mar,7-Mar,19-Aug,21-Aug,sup 9/9,,,
,,,,,,sp,,26-Mar,4-Mar,1-Aug,5-Aug,3-Sep,,,
,,,,12,,sp,,26-Mar,10-Mar,13-Aug,19-Aug,sup 9/9,,,
,,,,13,,sp,,26-Mar,,,,,,,
,,,T+,,,sp,,27/03/03,1-Mar,14-Jun,17-Jun,,,,
,,,T+,,,sp,,27/03/03,27-Feb,9-May,12-May,10-Jun,,,
,,,T+,12,,sp,,27/03/03,26-Feb,6-Jun,10-Jun,7-Jul,,,
,,,T+,13,,sp,,27/03/03,26-Feb,10-May,13-May,,,,
,,,,,,sp,,27/03/03,6-Mar,,23-Jun,,,,
,,,,,,sp,,27/03/03,1-Mar,23-Jun,27-Jun,,,,
,,,,12,,sp,,27/03/03,7-Mar,25-Jun,1-Jul,7-Jul,,,
,,,,13,,sp,,27/03/03,,,,,,,
,,,T++,,,sp,,27/03/03,26-Feb,15-May,19-May,,,,
,,,T++,,,sp,,27/03/03,26-Feb,2-May,6-May,,,,
,,,T++,12,,sp,,27/03/03,26-Feb,10-May,13-May,,,,
,,,T++,13,,sp,,27/03/03,25-Feb,22-Apr,25-Apr,,,,
,,,T++,,,sp,,27/03/03,26-Feb,2-May,6-May,,,,
,,,T++,,,sp,,27/03/03,25-Feb,29-Apr,5-May,,,,
,,,T++,12,,sp,,27/03/03,26-Feb,2-May,6-May,,,,
,,,T++,13,,sp,,27/03/03,26-Feb,2-May,6-May,,,,
,,,T+,,,sp,,27/03/03,27-Feb,12-May,20-May,15-Jun,,,
,,,T+,,,sp,,27/03/03,28-Feb,22-Jul,28-Jul,,,,
,,,T+,12,,sp,,27/03/03,1-Mar,1-Jun,6-Jun,9-Jul,,,
,,,T+,13,,sp,,27/03/03,28-Feb,31-May,6-Jun,9-Jul,,,
,,,,,,sp,,27/03/03,3-Mar,12-Aug,14-Aug,,,,
,,,,,,sp,,27/03/03,2-Mar,12-Aug,19-Aug,sup 10/9,,,
,,,,12,,sp,,27/03/03,25-Mar,14-Aug,19-Aug,,,,
,,,,13,,sp,,27/03/03,8-Mar,25-Jul,28-Jul,5-Aug,,,
