"sp.name","form"
"Cordia.gerascanthus","tree"
"Cordia.laevigata","tree"
"Cordia.micronesica","tree"
"Cordia.myxa","tree"
"Cordia.obliqua","tree"
"Cordia.rickseckeri","tree"
"Cordia.sebestena","tree"
"Cordia.subcordata","tree"
"Cordia.sulcata","tree"
"Cordyline.australis","tree"
"Cordyline.fruticosa","tree"
"Cornus.×acadiensis","tree"
"Cornus.alternifolia","tree"
"Cornus.drummondii","tree"
"Cornus.florida","tree"
"Cornus.foemina","tree"
"Cornus.glabrata","tree"
"Cornus.kousa","tree"
"Cornus.mas","tree"
"Cornus.nuttallii","tree"
"Cornus.rugosa","tree"
"Cornus.sericea","tree"
"Cornus.sericea.ssp..occidentalis","tree"
"Cornus.sericea.ssp..sericea","tree"
"Cornus.sessilis","tree"
"Cornutia.grandiflora","tree"
"Cornutia.obovata","tree"
"Cornutia.pyramidata","tree"
"Corylus.avellana","tree"
"Corylus.cornuta","tree"
"Corylus.cornuta.var..californica","tree"
"Corylus.cornuta.var..cornuta","tree"
"Corylus.heterophylla","tree"
"Corymbia.calophylla","tree"
"Corymbia.citriodora","tree"
"Corymbia.ficifolia","tree"
"Corymbia.gummifera","tree"
"Corynocarpus.laevigatus","tree"
"Cotinus.coggygria","tree"
"Cotinus.obovatus","tree"
"Cotoneaster.multiflorus","tree"
"Couroupita.guianensis","tree"
"Crataegus.×anomala","tree"
"Crataegus.×brevipes","tree"
"Crataegus.×cogswellii","tree"
"Crataegus.×haemacarpa","tree"
"Crataegus.×hudsonica","tree"
"Crataegus.×immanis","tree"
"Crataegus.×incaedua","tree"
"Crataegus.×kennedyi","tree"
"Crataegus.×laneyi","tree"
"Crataegus.×lettermanii","tree"
"Crataegus.×maligna","tree"
"Crataegus.×media","tree"
"Crataegus.×ninae-celottiae","tree"
"Crataegus.×notha","tree"
"Crataegus.×peckietta","tree"
"Crataegus.×pilosa","tree"
"Crataegus.×puberis","tree"
"Crataegus.×rubrocarnea","tree"
"Crataegus.×simulata","tree"
"Crataegus.×websteri","tree"
"Crataegus.×whittakeri","tree"
"Crataegus.aemula","tree"
"Crataegus.aestivalis","tree"
"Crataegus.ambitiosa","tree"
"Crataegus.anamesa","tree"
"Crataegus.ancisa","tree"
"Crataegus.annosa","tree"
"Crataegus.apiomorpha","tree"
"Crataegus.arborea","tree"
"Crataegus.arcana","tree"
"Crataegus.arrogans","tree"
"Crataegus.ater","tree"
"Crataegus.atrovirens","tree"
"Crataegus.austromontana","tree"
"Crataegus.beadlei","tree"
"Crataegus.beata","tree"
"Crataegus.berberifolia","tree"
"Crataegus.bona","tree"
"Crataegus.brachyacantha","tree"
"Crataegus.brainerdii","tree"
"Crataegus.brazoria","tree"
"Crataegus.calpodendron","tree"
"Crataegus.canadensis","tree"
"Crataegus.carrollensis","tree"
"Crataegus.castlegarensis","tree"
"Crataegus.chrysocarpa","tree"
"Crataegus.chrysocarpa.var..chrysocarpa","tree"
"Crataegus.chrysocarpa.var..piperi","tree"
"Crataegus.coccinioides","tree"
"Crataegus.coleae","tree"
"Crataegus.compacta","tree"
"Crataegus.compta","tree"
"Crataegus.condigna","tree"
"Crataegus.consanguinea","tree"
"Crataegus.contrita","tree"
"Crataegus.corusca","tree"
"Crataegus.crus-galli","tree"
"Crataegus.dallasiana","tree"
"Crataegus.desueta","tree"
"Crataegus.dilatata","tree"
"Crataegus.dispar","tree"
"Crataegus.disperma","tree"
"Crataegus.dispessa","tree"
"Crataegus.dissona","tree"
"Crataegus.distincta","tree"
"Crataegus.dodgei","tree"
"Crataegus.douglasii","tree"
"Crataegus.enderbyensis","tree"
"Crataegus.engelmannii","tree"
"Crataegus.erythrocarpa","tree"
"Crataegus.erythropoda","tree"
"Crataegus.exilis","tree"
"Crataegus.extraria","tree"
"Crataegus.flabellata","tree"
"Crataegus.flava","tree"
"Crataegus.fragilis","tree"
"Crataegus.fulleriana","tree"
"Crataegus.furtiva","tree"
"Crataegus.glareosa","tree"
"Crataegus.grandis","tree"
"Crataegus.greggiana","tree"
"Crataegus.harbisonii","tree"
"Crataegus.harveyana","tree"
"Crataegus.helvina","tree"
"Crataegus.holmesiana","tree"
"Crataegus.ideae","tree"
"Crataegus.ignave","tree"
"Crataegus.impar","tree"
"Crataegus.inanis","tree"
"Crataegus.indicens","tree"
"Crataegus.insidiosa","tree"
"Crataegus.integra","tree"
"Crataegus.intricata","tree"
"Crataegus.invicta","tree"
"Crataegus.iracunda","tree"
"Crataegus.irrasa","tree"
"Crataegus.jesupii","tree"
"Crataegus.jonesiae","tree"
"Crataegus.kelloggii","tree"
"Crataegus.kingstonensis","tree"
"Crataegus.knieskerniana","tree"
"Crataegus.lacrimata","tree"
"Crataegus.laevigata","tree"
"Crataegus.lanata","tree"
"Crataegus.lanuginosa","tree"
"Crataegus.latebrosa","tree"
"Crataegus.lemingtonensis","tree"
"Crataegus.limata","tree"
"Crataegus.limnophila","tree"
"Crataegus.lucorum","tree"
"Crataegus.lumaria","tree"
"Crataegus.macrosperma","tree"
"Crataegus.margarettiae","tree"
"Crataegus.marshallii","tree"
"Crataegus.membranacea","tree"
"Crataegus.menandiana","tree"
"Crataegus.mendosa","tree"
"Crataegus.meridionalis","tree"
"Crataegus.mollis","tree"
"Crataegus.monogyna","tree"
"Crataegus.nitida","tree"
"Crataegus.nitidula","tree"
"Crataegus.nuda","tree"
"Crataegus.okennonii","tree"
"Crataegus.opaca","tree"
"Crataegus.opulens","tree"
"Crataegus.orbicularis","tree"
"Crataegus.ovata","tree"
"Crataegus.panda","tree"
"Crataegus.pearsonii","tree"
"Crataegus.pedicellata","tree"
"Crataegus.penita","tree"
"Crataegus.pennsylvanica","tree"
"Crataegus.perjucunda","tree"
"Crataegus.persimilis","tree"
"Crataegus.phaenopyrum","tree"
"Crataegus.phippsii","tree"
"Crataegus.pinetorum","tree"
"Crataegus.poliophylla","tree"
"Crataegus.porrecta","tree"
"Crataegus.pratensis","tree"
"Crataegus.pringlei","tree"
"Crataegus.prona","tree"
"Crataegus.pruinosa","tree"
"Crataegus.pulcherrima","tree"
"Crataegus.punctata","tree"
"Crataegus.putata","tree"
"Crataegus.ravida","tree"
"Crataegus.resima","tree"
"Crataegus.reverchonii","tree"
"Crataegus.rhodella","tree"
"Crataegus.rigens","tree"
"Crataegus.rivularis","tree"
"Crataegus.rufula","tree"
"Crataegus.saligna","tree"
"Crataegus.sargentii","tree"
"Crataegus.scabrida","tree"
"Crataegus.schuettei","tree"
"Crataegus.shaferi","tree"
"Crataegus.spathulata","tree"
"Crataegus.spatiosa","tree"
"Crataegus.spissa","tree"
"Crataegus.stenosepala","tree"
"Crataegus.submollis","tree"
"Crataegus.suborbiculata","tree"
"Crataegus.succulenta","tree"
"Crataegus.suksdorfii","tree"
"Crataegus.sutherlandensis","tree"
"Crataegus.tanuphylla","tree"
"Crataegus.texana","tree"
"Crataegus.thermopegaea","tree"
"Crataegus.tinctoria","tree"
"Crataegus.tracyi","tree"
"Crataegus.triflora","tree"
"Crataegus.tristis","tree"
"Crataegus.turnerorum","tree"
"Crataegus.uniflora","tree"
"Crataegus.vailiae","tree"
"Crataegus.valida","tree"
"Crataegus.versuta","tree"
"Crataegus.viburnifolia","tree"
"Crataegus.viridis","tree"
"Crataegus.viridis.var..desertorum","tree"
"Crataegus.viridis.var..viridis","tree"
"Crataegus.vulsa","tree"
"Crataegus.warneri","tree"
"Crataegus.williamsii","tree"
"Crataegus.wootoniana","tree"
"Crataegus.xanthophylla","tree"
"Crateva.speciosa","tree"
"Crescentia.alata","tree"
"Crescentia.cujete","tree"
"Crescentia.linearifolia","tree"
"Crescentia.portoricensis","tree"
"Critonia.portoricensis","tree"
"Crossopetalum.rhacoma","tree"
"Crotalaria.longirostrata","tree"
"Croton.astroites","tree"
"Croton.flavens","tree"
"Croton.poecilanthus","tree"
"Cryptocarya.mannii","tree"
"Cryptomeria.japonica","tree"
"Cudrania.tricuspidata","tree"
"Cunninghamia.lanceolata","tree"
"Cupania.americana","tree"
"Cupania.glabra","tree"
"Cupania.triquetra","tree"
"Cupaniopsis.anacardioides","tree"
"Cyanea.aculeatiflora","tree"
"Cyanea.arborea","tree"
"Cyanea.duvalliorum","tree"
"Cyanea.fissa","tree"
"Cyanea.fissa.ssp..fissa","tree"
"Cyanea.fissa.ssp..gayana","tree"
"Cyanea.floribunda","tree"
"Cyanea.giffardii","tree"
"Cyanea.hamatiflora","tree"
"Cyanea.hamatiflora.ssp..carlsonii","tree"
"Cyanea.hamatiflora.ssp..hamatiflora","tree"
"Cyanea.hardyi","tree"
"Cyanea.horrida","tree"
"Cyanea.kuhihewa","tree"
"Cyanea.kunthiana","tree"
"Cyanea.leptostegia","tree"
"Cyanea.macrostegia","tree"
"Cyanea.macrostegia.ssp..gibsonii","tree"
"Cyanea.macrostegia.ssp..macrostegia","tree"
"Cyanea.marksii","tree"
"Cyanea.pilosa","tree"
"Cyanea.pilosa.ssp..longipedunculata","tree"
"Cyanea.pilosa.ssp..pilosa","tree"
"Cyanea.pohaku","tree"
"Cyanea.procera","tree"
"Cyanea.pycnocarpa","tree"
"Cyanea.quercifolia","tree"
"Cyanea.rivularis","tree"
"Cyanea.solenocalyx","tree"
"Cyanea.stictophylla","tree"
"Cyanea.superba","tree"
"Cyanea.superba.ssp..regina","tree"
"Cyanea.superba.ssp..superba","tree"
"Cyanea.tritomantha","tree"
"Cyathea.andina","tree"
"Cyathea.arborea","tree"
"Cyathea.armata","tree"
"Cyathea.cooperi","tree"
"Cyathea.furfuracea","tree"
"Cyathea.lunulata","tree"
"Cyathea.nigricans","tree"
"Cyathea.parvula","tree"
"Cyathea.ponapeana","tree"
"Cyathea.pungens","tree"
"Cyathea.tenera","tree"
"Cybianthus.sintenisii","tree"
"Cycas.circinalis","tree"
"Cycas.micronesica","tree"
"Cycas.revoluta","tree"
"Cydonia.oblonga","tree"
"Cylindropuntia.fulgida","tree"
"Cylindropuntia.fulgida.var..fulgida","tree"
"Cylindropuntia.fulgida.var..mamillata","tree"
"Cylindropuntia.imbricata","tree"
"Cylindropuntia.imbricata.var..argentea","tree"
"Cylindropuntia.imbricata.var..imbricata","tree"
"Cynometra.portoricensis","tree"
"Cyrilla.parvifolia","tree"
"Cyrilla.racemiflora","tree"
"Cyrtandra.×ramosissima","tree"
"Cyrtandra.giffardii","tree"
"Cyrtandra.wagneri","tree"
"Dacryodes.excelsa","tree"
"Dalbergia.ecastaphyllum","tree"
"Dalbergia.monetaria","tree"
"Dalbergia.sissoo","tree"
"Dalbergia.stipulacea","tree"
"Daphne.laureola","tree"
"Daphnopsis.americana","tree"
"Daphnopsis.americana.ssp..caribaea","tree"
"Daphnopsis.helleriana","tree"
"Daphnopsis.philippiana","tree"
"Decaspermum.parviflorum","tree"
"Decaspermum.raymundi","tree"
"Delissea.fallax","tree"
"Delissea.laciniata","tree"
"Delissea.niihauensis","tree"
"Delissea.niihauensis.ssp..kauaiensis","tree"
"Delissea.niihauensis.ssp..niihauensis","tree"
"Delissea.parviflora","tree"
"Delissea.undulata","tree"
"Delonix.regia","tree"
"Dendromecon.harfordii","tree"
"Dendromecon.rigida","tree"
"Dendromecon.rigida.ssp..rhamnoides","tree"
"Dendromecon.rigida.ssp..rigida","tree"
"Dendropanax.arboreus","tree"
"Dendropanax.laurifolius","tree"
"Dichrostachys.cinerea","tree"
"Dillenia.indica","tree"
"Dillenia.suffruticosa","tree"
"Dimocarpus.longan","tree"
"Diospyros.blancoi","tree"
"Diospyros.digyna","tree"
"Diospyros.ebenum","tree"
"Diospyros.ferrea.var..palauensis","tree"
"Diospyros.foliosa","tree"
"Diospyros.hillebrandii","tree"
"Diospyros.maritima","tree"
"Diospyros.revoluta","tree"
"Diospyros.sandwicensis","tree"
"Diospyros.sintenisii","tree"
"Diospyros.texana","tree"
"Diospyros.virginiana","tree"
"Discocalyx.mezii","tree"
"Discocalyx.palauensis","tree"
"Ditta.myricoides","tree"
"Dodonaea.viscosa","tree"
"Dovyalis.hebecarpa","tree"
"Dracaena.concinna","tree"
"Dracaena.fragrans","tree"
"Dracaena.multiflora","tree"
"Dracaena.reflexa","tree"
"Drypetes.alba","tree"
"Drypetes.diversifolia","tree"
"Drypetes.dolichocarpa","tree"
"Drypetes.glauca","tree"
"Drypetes.ilicifolia","tree"
"Drypetes.lateriflora","tree"
"Drypetes.nitida","tree"
"Duabanga.moluccana","tree"
"Dubautia.×demissifolia","tree"
"Dubautia.×fallax","tree"
"Dubautia.×montana","tree"
"Dubautia.arborea","tree"
"Dubautia.knudsenii","tree"
"Dubautia.knudsenii.ssp..filiformis","tree"
"Dubautia.knudsenii.ssp..knudsenii","tree"
"Dubautia.knudsenii.ssp..nagatae","tree"
"Dubautia.microcephala","tree"
"Dubautia.plantaginea","tree"
"Dubautia.plantaginea.ssp..humilis","tree"
"Dubautia.plantaginea.ssp..magnifolia","tree"
"Dubautia.plantaginea.ssp..plantaginea","tree"
"Dubautia.reticulata","tree"
"Duranta.erecta","tree"
"Dypsis.lutescens","tree"
"Ebenopsis.ebano","tree"
"Ehretia.anacua","tree"
"Elaeagnus.angustifolia","tree"
"Elaeis.guineensis","tree"
"Elaeocarpus.bifidus","tree"
"Elaeocarpus.rubidus","tree"
"Elaeocarpus.sphaericus","tree"
"Elliottia.racemosa","tree"
"Entada.polystachya","tree"
"Entada.polystachya.var..polyphylla","tree"
"Enterolobium.contortisiliquum","tree"
"Enterolobium.cyclocarpum","tree"
"Eriobotrya.japonica","tree"
"Erithalis.fruticosa","tree"
"Erithalis.odorifer","tree"
"Erythrina.berteriana","tree"
"Erythrina.corallodendron","tree"
"Erythrina.corallodendron.var..connata","tree"
"Erythrina.crista-galli","tree"
"Erythrina.eggersii","tree"
"Erythrina.flabelliformis","tree"
"Erythrina.fusca","tree"
"Erythrina.herbacea","tree"
"Erythrina.poeppigiana","tree"
"Erythrina.sandwicensis","tree"
"Erythrina.variegata","tree"
"Erythrina.variegata.var..orientalis","tree"
"Erythroxylum.areolatum","tree"
"Erythroxylum.brevipes","tree"
"Erythroxylum.rotundifolium","tree"
"Erythroxylum.rufum","tree"
"Erythroxylum.urbanii","tree"
"Esenbeckia.berlandieri","tree"
"Eucalyptus.×mortoniana","tree"
"Eucalyptus.botryoides","tree"
"Eucalyptus.bridgesiana","tree"
"Eucalyptus.camaldulensis","tree"
"Eucalyptus.cinerea","tree"
"Eucalyptus.cladocalyx","tree"
"Eucalyptus.cornuta","tree"
"Eucalyptus.crebra","tree"
"Eucalyptus.deanei","tree"
"Eucalyptus.deglupta","tree"
"Eucalyptus.glaucescens","tree"
"Eucalyptus.globulus","tree"
"Eucalyptus.globulus.ssp..globulus","tree"
"Eucalyptus.globulus.ssp..maidenii","tree"
"Eucalyptus.gomphocephala","tree"
"Eucalyptus.goniocalyx","tree"
"Eucalyptus.grandis","tree"
"Eucalyptus.hemiphloia","tree"
"Eucalyptus.hemiphloia.var..albens","tree"
"Eucalyptus.marginata","tree"
"Eucalyptus.microcorys","tree"
"Eucalyptus.paniculata","tree"
"Eucalyptus.pilularis","tree"
"Eucalyptus.polyanthemos","tree"
"Eucalyptus.pulverulenta","tree"
"Eucalyptus.raveretiana","tree"
"Eucalyptus.resinifera","tree"
"Eucalyptus.robusta","tree"
"Eucalyptus.rudis","tree"
"Eucalyptus.salicifolia","tree"
"Eucalyptus.saligna","tree"
"Eucalyptus.sideroxylon","tree"
"Eucalyptus.tereticornis","tree"
"Eucalyptus.torquata","tree"
"Eucalyptus.viminalis","tree"
"Eugenia.apiculata","tree"
"Eugenia.axillaris","tree"
"Eugenia.biflora","tree"
"Eugenia.boqueronensis","tree"
"Eugenia.borinquensis","tree"
"Eugenia.confusa","tree"
"Eugenia.cordata","tree"
"Eugenia.cordata.var..cordata","tree"
"Eugenia.cordata.var..sintenisii","tree"
"Eugenia.corozalensis","tree"
"Eugenia.domingensis","tree"
"Eugenia.eggersii","tree"
"Eugenia.fajardensis","tree"
"Eugenia.foetida","tree"
"Eugenia.glabrata","tree"
"Eugenia.haematocarpa","tree"
"Eugenia.koolauensis","tree"
"Eugenia.laevis","tree"
"Eugenia.ligustrina","tree"
"Eugenia.monticola","tree"
"Eugenia.padronii","tree"
"Eugenia.palumbis","tree"
"Eugenia.procera","tree"
"Eugenia.pseudopsidium","tree"
"Eugenia.reinwardtiana","tree"
"Eugenia.rhombea","tree"
"Eugenia.serrasuela","tree"
"Eugenia.sessiliflora","tree"
"Eugenia.stahlii","tree"
"Eugenia.stewardsonii","tree"
"Eugenia.suzukii","tree"
"Eugenia.underwoodii","tree"
"Eugenia.uniflora","tree"
"Eugenia.woodburyana","tree"
"Eugenia.xerophytica","tree"
"Euonymus.atropurpureus","tree"
"Euonymus.atropurpureus.var..atropurpureus","tree"
"Euonymus.atropurpureus.var..cheatumii","tree"
"Euonymus.bungeanus","tree"
"Euonymus.europaeus","tree"
"Euonymus.hamiltonianus","tree"
"Euonymus.hamiltonianus.ssp..maackii","tree"
"Euonymus.hamiltonianus.ssp..sieboldianus","tree"
"Euonymus.japonicus","tree"
"Euonymus.occidentalis","tree"
"Euonymus.occidentalis.var..occidentalis","tree"
"Euonymus.occidentalis.var..parishii","tree"
"Euphorbia.cotinifolia","tree"
"Euphorbia.haeleeleana","tree"
"Euphorbia.lactea","tree"
"Euphorbia.leucocephala","tree"
"Euphorbia.neriifolia","tree"
"Euphorbia.petiolaris","tree"
"Euphorbia.pulcherrima","tree"
"Euphorbia.tirucalli","tree"
"Eurya.japonica","tree"
"Eurya.japonica.var..nitida","tree"
"Eurya.sandwicensis","tree"
"Exocarpos.gaudichaudii","tree"
"Exostema.caribaeum","tree"
"Exostema.ellipticum","tree"
"Exothea.paniculata","tree"
"Eysenhardtia.orthocarpa","tree"
"Eysenhardtia.texana","tree"
"Fagraea.berteroana.var..galilai","tree"
"Fagraea.ksid","tree"
"Fagus.grandifolia","tree"
"Fagus.sylvatica","tree"
"Falcataria.moluccana","tree"
"Faramea.occidentalis","tree"
"Ferocactus.wislizeni","tree"
"Ficus.altissima","tree"
"Ficus.americana","tree"
"Ficus.aurea","tree"
"Ficus.benghalensis","tree"
"Ficus.benjamina","tree"
"Ficus.carica","tree"
"Ficus.citrifolia","tree"
"Ficus.copiosa","tree"
"Ficus.drupacea","tree"
"Ficus.elastica","tree"
"Ficus.lutea","tree"
"Ficus.lyrata","tree"
"Ficus.macrophylla","tree"
"Ficus.microcarpa","tree"
"Ficus.microcarpa.var..microcarpa","tree"
"Ficus.nota","tree"
"Ficus.obtusifolia","tree"
"Ficus.palmata","tree"
"Ficus.prolixa.var..carolinensis","tree"
"Ficus.prolixa.var..prolixa","tree"
"Ficus.religiosa","tree"
"Ficus.rubiginosa","tree"
"Ficus.sagittata","tree"
"Ficus.senfftiana","tree"
"Ficus.stahlii","tree"
"Ficus.tinctoria.var..neoebudarum","tree"
"Ficus.tinctoria.var..tinctoria","tree"
"Ficus.trigonata","tree"
"Filicium.decipiens","tree"
"Finschia.chloroxantha","tree"
"Firmiana.simplex","tree"
"Fitchia.speciosa","tree"
"Flacourtia.indica","tree"
"Flacourtia.inermis","tree"
"Flacourtia.rukam.var..micronesica","tree"
"Flindersia.brayleyana","tree"
"Flueggea.acidoton","tree"
"Flueggea.neowawraea","tree"
"Flueggea.virosa","tree"
"Forestiera.acuminata","tree"
"Forestiera.angustifolia","tree"
"Forestiera.eggersiana","tree"
"Forestiera.rhamnifolia","tree"
"Forestiera.segregata","tree"
"Forestiera.segregata.var..pinetorum","tree"
"Forestiera.segregata.var..segregata","tree"
"Forestiera.shrevei","tree"
"Fortunella.japonica","tree"
"Fortunella.margarita","tree"
"Frangula.×blumeri","tree"
"Frangula.alnus","tree"
"Frangula.betulifolia","tree"
"Frangula.betulifolia.ssp..betulifolia","tree"
"Frangula.betulifolia.ssp..obovata","tree"
"Frangula.californica","tree"
"Frangula.californica.ssp..californica","tree"
"Frangula.californica.ssp..crassifolia","tree"
"Frangula.californica.ssp..cuspidata","tree"
"Frangula.californica.ssp..occidentalis","tree"
"Frangula.californica.ssp..tomentella","tree"
"Frangula.californica.ssp..ursina","tree"
"Frangula.caroliniana","tree"
"Frangula.purshiana","tree"
"Frangula.purshiana.ssp..purshiana","tree"
"Frangula.sphaerosperma","tree"
"Frangula.sphaerosperma.ssp..longipes","tree"
"Franklinia.alatamaha","tree"
"Fraxinus.albicans","tree"
"Fraxinus.americana","tree"
"Fraxinus.anomala","tree"
"Fraxinus.anomala.var..anomala","tree"
"Fraxinus.anomala.var..lowellii","tree"
"Fraxinus.berlandieriana","tree"
"Fraxinus.caroliniana","tree"
"Fraxinus.cuspidata","tree"
"Fraxinus.dipetala","tree"
"Fraxinus.excelsior","tree"
"Fraxinus.gooddingii","tree"
"Fraxinus.greggii","tree"
"Fraxinus.latifolia","tree"
"Fraxinus.nigra","tree"
"Fraxinus.papillosa","tree"
"Fraxinus.pennsylvanica","tree"
"Fraxinus.profunda","tree"
"Fraxinus.quadrangulata","tree"
"Fraxinus.uhdei","tree"
"Fraxinus.velutina","tree"
"Fremontodendron.californicum","tree"
"Fremontodendron.mexicanum","tree"
"Freycinetia.reineckei","tree"
"Fuchsia.boliviana","tree"
"Fuchsia.paniculata","tree"
"Funtumia.elastica","tree"
"Furcraea.selloa","tree"
"Garcinia.dulcis","tree"
"Garcinia.hessii","tree"
"Garcinia.mangostana","tree"
"Garcinia.matudae","tree"
"Garcinia.portoricensis","tree"
"Garcinia.rumiyo","tree"
"Garcinia.rumiyo.var..calcicola","tree"
"Garcinia.rumiyo.var..rumiyo","tree"
"Gardenia.brighamii","tree"
"Gardenia.mannii","tree"
"Gardenia.remyi","tree"
"Gardenia.taitensis","tree"
"Garrya.congdonii","tree"
"Garrya.elliptica","tree"
"Garrya.flavescens","tree"
"Garrya.fremontii","tree"
"Garrya.ovata","tree"
"Garrya.ovata.ssp..goldmanii","tree"
"Garrya.ovata.ssp..lindheimeri","tree"
"Garrya.veatchii","tree"
"Garrya.wrightii","tree"
"Gaussia.attenuata","tree"
"Geniostoma.rupestre","tree"
"Geniostoma.rupestre.var..glaberrimum","tree"
"Genipa.americana","tree"
"Genista.canariensis","tree"
"Gesneria.pedunculosa","tree"
"Ginkgo.biloba","tree"
"Ginoria.rohrii","tree"
"Gironniera.celtidifolia","tree"
"Gleditsia.×texana","tree"
"Gleditsia.aquatica","tree"
"Gleditsia.triacanthos","tree"
"Gliricidia.sepium","tree"
"Glycosmis.parviflora","tree"
"Gmelina.arborea","tree"
"Gmelina.elliptica","tree"
"Gmelina.palawensis","tree"
"Goetzea.elegans","tree"
"Gomidesia.lindeniana","tree"
"Goniothalamus.carolinensis","tree"
"Gonzalagunia.hirsuta","tree"
"Gordonia.lasianthus","tree"
"Gossypium.barbadense","tree"
"Gossypium.hirsutum","tree"
"Gossypium.hirsutum.var..hirsutum","tree"
"Gossypium.hirsutum.var..marie-galante","tree"
"Gossypium.thurberi","tree"
"Graffenrieda.ottoschulzii","tree"
"Grevillea.banksii","tree"
"Grevillea.robusta","tree"
"Guaiacum.angustifolium","tree"
"Guaiacum.officinale","tree"
"Guaiacum.sanctum","tree"
"Guapira.discolor","tree"
"Guapira.fragrans","tree"
