JULIAN DAY,TIME,Plot,air,7.5,aa
1,1030,20,6.1036,3.5303,
1,1045,1,3.5295,3.7161,
1,1045,2,11.647,3.6551,
1,1045,3,6.6079,4.0193,
1,1045,4,,4.9265,
1,1045,5,,3.7887,
1,1045,6,9.3209,3.5987,
1,1045,7,3.403,4.3492,
1,1045,8,5.9306,15.454,
1,1045,9,11.005,3.9299,
1,1045,10,4.0439,4.0099,
1,1045,11,2.9747,3.3178,
1,1045,12,4.0443,5.6909,
1,1045,13,1.5193,6.5058,
1,1045,14,1.7022,3.1835,
1,1045,15,3.8268,4.1657,
1,1045,16,4.2361,3.7523,
1,1045,17,,,
1,1045,18,6.4035,4.082,
1,1045,19,5.9714,3.3861,
1,1045,20,9.2944,3.6069,
1,1100,1,4.0742,3.9593,
1,1100,2,8.523,3.7904,
1,1100,3,11.111,4.1091,
1,1100,4,,4.9442,
1,1100,5,,3.913,
1,1100,6,9.8493,3.701,
1,1100,7,4.3665,4.48,
1,1100,8,7.3081,21.591,
1,1100,9,10.223,4.1084,
1,1100,10,4.465,4.1519,
1,1100,11,3.838,3.7041,
1,1100,12,4.1668,5.6875,
1,1100,13,2.4652,6.5116,
1,1100,14,2.2719,3.3653,
1,1100,15,4.255,4.5881,
1,1100,16,4.7599,3.9087,
1,1100,17,,,
1,1100,18,6.7312,4.1089,
1,1100,19,6.5351,3.5096,
1,1100,20,8.4715,3.7118,
1,1115,1,4.5464,4.2245,
1,1115,2,13.096,3.9461,
1,1115,3,14.668,4.2169,
1,1115,4,,4.9713,
1,1115,5,,4.0817,
1,1115,6,13.275,3.8289,
1,1115,7,5.1048,4.6232,
1,1115,8,7.8774,23.083,
1,1115,9,11.836,4.3018,
1,1115,10,4.8534,4.3297,
1,1115,11,4.6543,4.0191,
1,1115,12,4.3208,5.6821,
1,1115,13,3.5822,6.509,
1,1115,14,3.2492,3.5532,
1,1115,15,4.5458,5.0134,
1,1115,16,5.3932,4.0994,
1,1115,17,,,
1,1115,18,7.8706,4.1522,
1,1115,19,6.865,3.6693,
1,1115,20,11.323,3.8493,
1,1130,1,5.1136,4.5008,
1,1130,2,21.489,4.1159,
1,1130,3,17.08,4.3503,
1,1130,4,,5.01,
1,1130,5,,4.2784,
1,1130,6,14.711,3.9897,
1,1130,7,5.6708,4.7833,
1,1130,8,7.4292,15.681,
1,1130,9,15.371,4.5028,
1,1130,10,5.1697,4.5316,
1,1130,11,5.6119,4.3185,
1,1130,12,4.5054,5.6795,
1,1130,13,4.9391,6.508,
1,1130,14,4.4145,3.7764,
1,1130,15,4.9804,5.4465,
1,1130,16,6.6306,4.3201,
1,1130,17,,,
1,1130,18,10.55,4.207,
1,1130,19,7.3852,3.8429,
1,1130,20,13.831,4.0081,
1,1145,1,5.7243,4.7803,
1,1145,2,23.797001,4.3101,
1,1145,3,18.188,4.5154,
1,1145,4,,5.0582,
1,1145,5,,4.5038,
1,1145,6,15.723,4.1809,
1,1145,7,6.0969,4.9631,
1,1145,8,8.6807,22.261999,
1,1145,9,20.027,4.7418,
1,1145,10,5.5485,4.7584,
1,1145,11,6.4342,4.6914,
1,1145,12,4.743,5.6786,
1,1145,13,6.0298,6.5106,
1,1145,14,5.4721,4.0338,
1,1145,15,5.4682,5.8409,
1,1145,16,7.8416,4.5576,
1,1145,17,,,
1,1145,18,12.284,4.2823,
1,1145,19,8.2357,4.0232,
1,1145,20,14.16,4.1767,
1,1200,1,6.3431,5.0577,
1,1200,2,25.422001,4.5092,
1,1200,3,20.209999,4.6978,
1,1200,4,,5.1152,
1,1200,5,,4.7351,
1,1200,6,16.766001,4.3881,
1,1200,7,6.472,5.1431,
1,1200,8,10.027,25.410999,
1,1200,9,22.479,4.97,
1,1200,10,6.0905,4.9961,
1,1200,11,7.3106,5.0567,
1,1200,12,5.0153,5.6772,
1,1200,13,6.945,6.5063,
1,1200,14,6.4263,4.3053,
1,1200,15,5.9392,6.214,
1,1200,16,9.1531,4.8074,
1,1200,17,,,
1,1200,18,12.744,4.3691,
1,1200,19,8.9625,4.2138,
1,1200,20,15.279,4.3331,
1,1215,1,6.8581,5.3203,
1,1215,2,25.844999,4.7228,
1,1215,3,21.316,4.8902,
1,1215,4,,5.1788,
1,1215,5,,4.9713,
1,1215,6,17.601999,4.6042,
1,1215,7,6.7446,5.3301,
1,1215,8,10.823,26.478001,
1,1215,9,24.09,5.2016,
1,1215,10,6.6046,5.2454,
1,1215,11,8.1934,5.3865,
1,1215,12,5.3097,5.6763,
1,1215,13,7.8503,6.5039,
1,1215,14,7.246,4.5862,
1,1215,15,6.3685,6.5668,
1,1215,16,9.8076,5.0589,
1,1215,17,,,
1,1215,18,13.818,4.4707,
1,1215,19,9.4179,4.4198,
1,1215,20,15.677,4.5031,
1,1230,1,7.4461,5.5781,
1,1230,2,27.663,4.937,
1,1230,3,22.979,5.0845,
1,1230,4,,5.2537,
1,1230,5,,5.1995,
1,1230,6,18.785999,4.8262,
1,1230,7,6.9802,5.5018,
1,1230,8,11.633,28.518,
1,1230,9,25.216999,5.4054,
1,1230,10,7.1179,5.5014,
1,1230,11,8.9693,5.6797,
1,1230,12,5.6117,5.6742,
1,1230,13,8.6732,6.4954,
1,1230,14,8.0537,4.8528,
1,1230,15,6.8098,6.954,
1,1230,16,11.16,5.308,
1,1230,17,,,
1,1230,18,16.35,4.5814,
1,1230,19,10.115,4.6316,
1,1230,20,15.958,4.685,
1,1245,1,8.0102,5.8441,
1,1245,2,28.829,5.1592,
1,1245,3,22.613001,5.2871,
1,1245,4,,5.3332,
1,1245,5,,5.4353,
1,1245,6,19.624001,5.0556,
1,1245,7,7.2049,5.682,
1,1245,8,12.207,29.292,
1,1245,9,25.881001,5.6196,
1,1245,10,7.5806,5.7663,
1,1245,11,9.7755,5.9947,
1,1245,12,5.9246,5.6806,
1,1245,13,9.363,6.4879,
1,1245,14,8.7882,5.1172,
1,1245,15,7.2794,7.3384,
1,1245,16,12.938,5.5604,
1,1245,17,,,
1,1245,18,17.709,4.7086,
1,1245,19,10.465,4.8494,
1,1245,20,15.885,4.8825,
1,1300,1,8.4774,6.0974,
1,1300,2,28.85,5.377,
1,1300,3,22.913,5.4885,
1,1300,4,,5.4227,
1,1300,5,,5.6621,
1,1300,6,19.905001,5.2882,
1,1300,7,7.4532,5.8522,
1,1300,8,12.585,27.191999,
1,1300,9,25.618999,5.807,
1,1300,10,7.9844,6.0356,
1,1300,11,10.366,6.273,
1,1300,12,6.2351,5.6897,
1,1300,13,10.005,6.4782,
1,1300,14,9.4343,5.3652,
1,1300,15,7.6965,7.6776,
1,1300,16,14.507,5.8132,
1,1300,17,,,
1,1300,18,18.559,4.8376,
1,1300,19,10.778,5.0683,
1,1300,20,15.428,5.0794,
1,1315,1,8.8312,6.344,
1,1315,2,28.478001,5.6053,
1,1315,3,22.801001,5.7021,
1,1315,4,,5.5126,
1,1315,5,,5.8993,
1,1315,6,17.032,5.5192,
1,1315,7,7.669,6.0316,
1,1315,8,12.836,26.273001,
1,1315,9,25.872,6.0204,
1,1315,10,8.3227,6.3008,
1,1315,11,10.949,6.5516,
1,1315,12,6.5392,5.7055,
1,1315,13,10.525,6.4767,
1,1315,14,9.9605,5.6042,
1,1315,15,8.03,7.9553,
1,1315,16,15.783,6.0585,
1,1315,17,,,
1,1315,18,18.565001,4.9768,
1,1315,19,10.853,5.2921,
1,1315,20,15.611,5.2794,
1,1330,1,9.068,6.5792,
1,1330,2,28.375999,5.8334,
1,1330,3,22.443001,5.92,
1,1330,4,,5.6003,
1,1330,5,,6.1433,
1,1330,6,10.053,5.7001,
1,1330,7,7.8635,6.2137,
1,1330,8,12.857,25.913,
1,1330,9,26.707001,6.2416,
1,1330,10,8.6302,6.551,
1,1330,11,11.419,6.8401,
1,1330,12,6.8284,5.7252,
1,1330,13,10.903,6.478,
1,1330,14,10.378,5.8354,
1,1330,15,8.2815,8.1905,
1,1330,16,16.622,6.29,
1,1330,17,,,
1,1330,18,19.556999,5.1227,
1,1330,19,10.984,5.5132,
1,1330,20,15.717,5.4765,
1,1345,1,9.2377,6.7846,
1,1345,2,28.212,6.044,
1,1345,3,22.476999,6.1257,
1,1345,4,,5.6926,
1,1345,5,,6.3703,
1,1345,6,8.7941,5.8035,
1,1345,7,7.9892,6.3687,
1,1345,8,12.462,24.198,
1,1345,9,26.004999,6.4308,
1,1345,10,8.8766,6.7865,
1,1345,11,11.739,7.0914,
1,1345,12,7.0934,5.7429,
1,1345,13,11.179,6.4715,
1,1345,14,10.666,6.037,
1,1345,15,8.4912,8.3837,
1,1345,16,16.764,6.5058,
1,1345,17,,,
1,1345,18,20.844,5.2683,
1,1345,19,10.97,5.717,
1,1345,20,14.941,5.6626,
1,1400,1,9.4048,6.9713,
1,1400,2,26.695999,6.2478,
1,1400,3,21.649,6.3155,
1,1400,4,,5.7857,
1,1400,5,,6.5806,
1,1400,6,8.2742,5.8581,
1,1400,7,8.0822,6.508,
1,1400,8,12.153,24.74,
1,1400,9,25.429001,6.6114,
1,1400,10,9.0453,7.0062,
1,1400,11,12.011,7.2936,
1,1400,12,7.3413,5.7707,
1,1400,13,11.416,6.4671,
1,1400,14,10.85,6.2233,
1,1400,15,8.6917,8.5699,
1,1400,16,17.063999,6.7038,
1,1400,17,,,
1,1400,18,21.454,5.4144,
1,1400,19,10.902,5.9064,
1,1400,20,14.674,5.8415,
1,1415,1,9.5443,7.1473,
1,1415,2,24.722,6.4449,
1,1415,3,21.195999,6.5069,
1,1415,4,,5.8803,
1,1415,5,,6.7973,
1,1415,6,7.9252,5.8866,
1,1415,7,8.2177,6.6553,
1,1415,8,11.514,21.712,
1,1415,9,23.93,6.8137,
1,1415,10,9.1132,7.2095,
1,1415,11,12.201,7.5033,
1,1415,12,7.5625,5.8046,
1,1415,13,11.506,6.473,
1,1415,14,10.938,6.4083,
1,1415,15,8.7791,8.6253,
1,1415,16,16.506001,6.8797,
1,1415,17,,,
1,1415,18,19.723,5.5635,
1,1415,19,10.507,6.0878,
1,1415,20,14.206,6.0149,
1,1430,1,9.5974,7.2843,
1,1430,2,24.263,6.6076,
1,1430,3,20.726999,6.6829,
1,1430,4,,5.9734,
1,1430,5,,6.9935,
1,1430,6,7.8171,5.901,
1,1430,7,8.2928,6.7824,
1,1430,8,10.707,19.118999,
1,1430,9,22.347,6.9841,
1,1430,10,9.1033,7.3809,
1,1430,11,12.095,7.6085,
1,1430,12,7.7441,5.8385,
1,1430,13,11.434,6.4768,
1,1430,14,10.884,6.562,
1,1430,15,8.7163,8.5713,
1,1430,16,16.737,7.0285,
1,1430,17,,,
1,1430,18,19.055,5.7095,
1,1430,19,10.296,6.2436,
1,1430,20,14.076,6.1706,
1,1445,1,9.6659,7.4087,
1,1445,2,23.495001,6.7443,
1,1445,3,20.427,6.8411,
1,1445,4,,6.067,
1,1445,5,,7.1602,
1,1445,6,7.8241,5.9061,
1,1445,7,8.3842,6.8958,
1,1445,8,10.455,18.783001,
1,1445,9,22.59,7.1132,
1,1445,10,9.2033,7.5212,
1,1445,11,12.092,7.6893,
1,1445,12,7.8832,5.8732,
1,1445,13,11.314,6.4743,
1,1445,14,10.765,6.6639,
1,1445,15,8.7158,8.5809,
1,1445,16,17.167999,7.1463,
1,1445,17,,,
1,1445,18,19.038,5.846,
1,1445,19,10.191,6.3731,
1,1445,20,14.183,6.3067,
1,1500,1,9.3673,7.4664,
1,1500,2,17.066999,6.8628,
1,1500,3,15.942,6.9816,
1,1500,4,,6.1614,
1,1500,5,,7.2971,
1,1500,6,9.2947,5.91,
1,1500,7,8.4066,6.9901,
1,1500,8,9.7748,14.507,
1,1500,9,16.474001,7.2271,
1,1500,10,8.8221,7.6288,
1,1500,11,11.497,7.7079,
1,1500,12,7.9828,5.9146,
1,1500,13,10.989,6.4724,
1,1500,14,10.523,6.7291,
1,1500,15,8.6018,8.3874,
1,1500,16,14.118,7.2195,
1,1500,17,,,
1,1500,18,15.915,5.9647,
1,1500,19,9.4282,6.4845,
1,1500,20,12.324,6.4206,
1,1515,1,9.0234,7.4614,
1,1515,2,15.027,6.9499,
1,1515,3,14.588,7.1042,
1,1515,4,,6.2526,
1,1515,5,,7.4024,
1,1515,6,11.072,5.9183,
1,1515,7,8.5261,7.0633,
1,1515,8,9.3892,14.584,
1,1515,9,14.982,7.3372,
1,1515,10,8.6069,7.6919,
1,1515,11,11.141,7.6527,
1,1515,12,8.0292,5.9629,
1,1515,13,10.455,6.4788,
1,1515,14,10.234,6.77,
1,1515,15,8.2863,8.1143,
1,1515,16,13.491,7.2214,
1,1515,17,,,
1,1515,18,15.811,6.0634,
1,1515,19,9.3065,6.5744,
1,1515,20,11.884,6.495,
1,1530,1,8.7196,7.4569,
1,1530,2,12.112,7,
1,1530,3,12.142,7.1906,
1,1530,4,,6.3355,
1,1530,5,,7.4639,
1,1530,6,10.167,5.9414,
1,1530,7,8.4989,7.101,
1,1530,8,8.8849,11.516,
1,1530,9,12.367,7.3632,
1,1530,10,8.3083,7.7171,
1,1530,11,10.537,7.6127,
1,1530,12,8.0267,6.0003,
1,1530,13,10.086,6.4753,
1,1530,14,9.98,6.7779,
1,1530,15,8.1191,7.9134,
1,1530,16,10.7,7.2094,
1,1530,17,,,
1,1530,18,12.696,6.151,
1,1530,19,8.5426,6.6076,
1,1530,20,10.35,6.5321,
1,1545,1,8.2587,7.3938,
1,1545,2,10.339,7.03,
1,1545,3,10.449,7.2482,
1,1545,4,,6.4086,
1,1545,5,,7.4988,
1,1545,6,8.4937,5.97,
1,1545,7,8.3687,7.1178,
1,1545,8,8.3584,10.8,
1,1545,9,10.323,7.4013,
1,1545,10,7.9491,7.7093,
1,1545,11,9.8917,7.4459,
1,1545,12,7.9957,6.0454,
1,1545,13,9.5238,6.4807,
1,1545,14,9.5315,6.7791,
1,1545,15,7.7563,7.5676,
1,1545,16,9.5131,7.1618,
1,1545,17,,,
1,1545,18,11.362,6.2196,
1,1545,19,8.0189,6.6241,
1,1545,20,9.0989,6.5433,
1,1600,1,7.9715,7.3281,
1,1600,2,9.2589,7.0237,
1,1600,3,9.5464,7.2711,
1,1600,4,,6.4718,
1,1600,5,,7.4973,
1,1600,6,7.8659,5.9916,
1,1600,7,8.2577,7.1135,
1,1600,8,8.0387,9.9886,
1,1600,9,9.4594,7.3892,
1,1600,10,7.7131,7.6707,
1,1600,11,9.4047,7.3033,
1,1600,12,7.9355,6.0846,
1,1600,13,9.0726,6.4817,
1,1600,14,9.1352,6.7501,
1,1600,15,7.5044,7.3554,
1,1600,16,8.902,7.098,
1,1600,17,,,
1,1600,18,10.469,6.2747,
1,1600,19,7.6876,6.6066,
1,1600,20,8.4125,6.5324,
1,1615,1,7.7206,7.2525,
1,1615,2,8.5594,7.0017,
1,1615,3,8.9311,7.268,
1,1615,4,,6.5268,
1,1615,5,,7.4714,
1,1615,6,7.4031,6.0089,
1,1615,7,8.113,7.0967,
1,1615,8,7.7549,9.4161,
1,1615,9,8.8645,7.3588,
1,1615,10,7.5123,7.6193,
1,1615,11,8.9787,7.1584,
1,1615,12,7.8598,6.1226,
1,1615,13,8.66,6.4834,
1,1615,14,8.7481,6.7103,
1,1615,15,7.2939,7.173,
1,1615,16,8.3964,7.0276,
1,1615,17,,,
1,1615,18,9.83,6.3115,
1,1615,19,7.3866,6.5706,
1,1615,20,7.9542,6.5065,
1,1630,1,7.4808,7.1735,
1,1630,2,7.7057,6.9709,
1,1630,3,8.1278,7.2468,
1,1630,4,,6.5687,
1,1630,5,,7.4277,
1,1630,6,6.8583,6.0175,
1,1630,7,7.9455,7.0746,
1,1630,8,7.442,8.6438,
1,1630,9,8.0326,7.3214,
1,1630,10,7.2914,7.5573,
1,1630,11,8.513,7.014,
1,1630,12,7.7772,6.1624,
1,1630,13,8.2542,6.4862,
1,1630,14,8.3731,6.6684,
1,1630,15,7.089,6.9815,
1,1630,16,7.8717,6.9553,
1,1630,17,,,
1,1630,18,8.9522,6.3346,
1,1630,19,7.0112,6.5267,
1,1630,20,7.1255,6.4744,
1,1645,1,7.2215,7.0861,
1,1645,2,6.9612,6.9329,
1,1645,3,7.3913,7.2144,
1,1645,4,,6.6013,
1,1645,5,,7.3773,
1,1645,6,6.2825,6.0179,
1,1645,7,7.7327,7.0496,
1,1645,8,7.0658,7.7471,
1,1645,9,7.2428,7.2938,
1,1645,10,7.0372,7.4839,
1,1645,11,8.0457,6.8489,
1,1645,12,7.6855,6.201,
1,1645,13,7.76,6.4937,
1,1645,14,7.9551,6.6216,
1,1645,15,6.8307,6.7636,
1,1645,16,7.1536,6.8752,
1,1645,17,,,
1,1645,18,8.0528,6.3476,
1,1645,19,6.6197,6.4789,
1,1645,20,6.2894,6.4372,
1,1700,1,6.9652,6.9851,
1,1700,2,6.3063,6.88,
1,1700,3,6.5152,7.1671,
1,1700,4,,6.6246,
1,1700,5,,7.3132,
1,1700,6,5.773,6.0093,
1,1700,7,7.5218,7.0113,
1,1700,8,6.6942,6.403,
1,1700,9,6.3839,7.2524,
1,1700,10,6.7959,7.4012,
1,1700,11,7.6268,6.6776,
1,1700,12,7.5869,6.2369,
1,1700,13,7.2917,6.502,
1,1700,14,7.5368,6.5533,
1,1700,15,6.5815,6.5595,
1,1700,16,6.0549,6.7781,
1,1700,17,6.282,,
1,1700,18,6.6301,6.3498,
1,1700,19,6.1305,6.4209,
1,1700,20,5.5558,6.3883,
1,1715,1,6.7289,6.8775,
1,1715,2,5.7253,6.8139,
1,1715,3,5.8488,7.1081,
1,1715,4,,6.6388,
1,1715,5,,7.2355,
1,1715,6,5.3177,5.9872,
1,1715,7,7.3079,6.9624,
1,1715,8,6.358,5.6159,
1,1715,9,5.7,7.1881,
1,1715,10,6.5819,7.3098,
1,1715,11,7.2523,6.5125,
1,1715,12,7.4787,6.2661,
1,1715,13,6.8877,6.5064,
1,1715,14,7.1428,6.4648,
1,1715,15,6.3586,6.3765,
1,1715,16,5.343,6.6692,
1,1715,17,5.959,,
1,1715,18,5.7974,6.3339,
1,1715,19,5.7031,6.3521,
1,1715,20,5.0111,6.3281,
1,1730,1,6.5044,6.7658,
1,1730,2,5.187,6.7393,
1,1730,3,5.285,7.0411,
1,1730,4,,6.6463,
1,1730,5,,7.144,
1,1730,6,4.9146,5.9566,
1,1730,7,7.0781,6.8962,
1,1730,8,6.0588,4.9935,
1,1730,9,5.1203,7.0912,
1,1730,10,6.3642,7.2112,
1,1730,11,6.8438,6.3328,
1,1730,12,7.3605,6.2889,
1,1730,13,6.5062,6.5077,
1,1730,14,6.7684,6.3617,
1,1730,15,6.1427,6.1986,
1,1730,16,4.7804,6.5584,
1,1730,17,5.6357,,
1,1730,18,5.149,6.3071,
1,1730,19,5.3231,6.2731,
1,1730,20,4.4911,6.2615,
1,1745,1,6.2748,6.6471,
1,1745,2,4.6658,6.6565,
1,1745,3,4.6856,6.9651,
1,1745,4,,6.6446,
1,1745,5,,7.0506,
1,1745,6,4.4853,5.922,
1,1745,7,6.8443,6.827,
1,1745,8,5.7254,4.2293,
1,1745,9,4.4941,6.9928,
1,1745,10,6.1312,7.1129,
1,1745,11,6.4372,6.1377,
1,1745,12,7.2458,6.3154,
1,1745,13,6.1031,6.511,
1,1745,14,6.3969,6.2553,
1,1745,15,5.9107,6.0095,
1,1745,16,4.0667,6.4455,
1,1745,17,5.2907,,
1,1745,18,4.3543,6.2755,
1,1745,19,4.9018,6.1912,
1,1745,20,3.8624,6.195,
1,1800,1,6.0987,6.5349,
1,1800,2,4.5047,6.5671,
1,1800,3,4.4992,6.8786,
1,1800,4,,6.6373,
1,1800,5,,6.9422,
1,1800,6,4.3322,5.8834,
1,1800,7,6.6291,6.7506,
1,1800,8,5.5613,4.0376,
1,1800,9,4.3154,6.8723,
1,1800,10,6.0059,7.0025,
1,1800,11,6.1524,5.966,
1,1800,12,7.1251,6.3331,
1,1800,13,5.7796,6.5143,
1,1800,14,6.0634,6.1388,
1,1800,15,5.7384,5.8939,
1,1800,16,3.8805,6.3319,
1,1800,17,5.1837,,
1,1800,18,4.1481,6.2382,
1,1800,19,4.7783,6.1022,
1,1800,20,3.7843,6.1178,
1,1815,1,5.9344,6.4135,
1,1815,2,4.1865,6.4661,
1,1815,3,4.1356,6.7858,
1,1815,4,,6.6123,
1,1815,5,,6.8311,
1,1815,6,4.0941,5.8424,
1,1815,7,6.4195,6.662,
1,1815,8,5.3863,3.5677,
1,1815,9,3.8995,6.7419,
1,1815,10,5.8751,6.9031,
1,1815,11,5.8562,5.8209,
1,1815,12,7.0059,6.3387,
1,1815,13,5.5203,6.5107,
1,1815,14,5.7805,6.0307,
1,1815,15,5.591,5.7742,
1,1815,16,3.4696,6.2254,
1,1815,17,4.9925,,
1,1815,18,3.6786,6.1954,
1,1815,19,4.544,6.0151,
1,1815,20,3.4774,6.0475,
1,1830,1,5.753,6.3069,
1,1830,2,3.7828,6.3831,
1,1830,3,3.7221,6.708,
1,1830,4,,6.5974,
1,1830,5,,6.7352,
1,1830,6,3.7747,5.7874,
1,1830,7,6.2205,6.5919,
1,1830,8,5.1484,3.1505,
1,1830,9,3.4699,6.6421,
1,1830,10,5.6927,6.811,
1,1830,11,5.5477,5.6616,
1,1830,12,6.8971,6.3524,
1,1830,13,5.2473,6.5097,
1,1830,14,5.512,5.9178,
1,1830,15,5.4204,5.6303,
1,1830,16,3.0447,6.1117,
1,1830,17,4.7479,,
1,1830,18,3.2393,6.1396,
1,1830,19,4.2311,5.9226,
1,1830,20,3.0157,5.9666,
1,1845,1,5.6062,6.2079,
1,1845,2,3.6177,6.3018,
1,1845,3,3.5343,6.6312,
1,1845,4,,6.5807,
1,1845,5,,6.6397,
1,1845,6,3.6114,5.7365,
1,1845,7,6.0341,6.5209,
1,1845,8,4.9926,2.9587,
1,1845,9,3.2966,6.54,
1,1845,10,5.5712,6.7217,
1,1845,11,5.2993,5.5193,
1,1845,12,6.7914,6.3647,
1,1845,13,4.9993,6.5153,
1,1845,14,5.2465,5.8072,
1,1845,15,5.2594,5.5052,
1,1845,16,2.8604,6.0103,
1,1845,17,4.6414,,
1,1845,18,3.0527,6.0965,
1,1845,19,4.0869,5.8356,
1,1845,20,2.8642,5.8924,
1,1900,1,5.4874,6.1145,
1,1900,2,3.5193,6.2198,
1,1900,3,3.4459,6.5534,
1,1900,4,,6.5603,
1,1900,5,,6.5453,
1,1900,6,3.5238,5.6935,
1,1900,7,5.8829,6.453,
1,1900,8,4.9123,2.8861,
1,1900,9,3.2035,6.4349,
1,1900,10,5.494,6.6346,
1,1900,11,5.0839,5.4029,
1,1900,12,6.6896,6.3739,
1,1900,13,4.7918,6.5193,
1,1900,14,5.0193,5.706,
1,1900,15,5.1394,5.4258,
1,1900,16,2.791,5.9161,
1,1900,17,4.5652,,
1,1900,18,2.9798,6.0485,
1,1900,19,4.0202,5.7553,
1,1900,20,2.8284,5.8228,
1,1915,1,5.3812,6.0273,
1,1915,2,3.3926,6.1416,
1,1915,3,3.3102,6.477,
1,1915,4,,6.5387,
1,1915,5,,6.4546,
1,1915,6,3.4231,5.649,
1,1915,7,5.7473,6.3898,
1,1915,8,4.8179,2.7856,
1,1915,9,3.0512,6.3404,
1,1915,10,5.4072,6.5544,
1,1915,11,4.8855,5.3043,
1,1915,12,6.5931,6.382,
1,1915,13,4.6243,6.5254,
1,1915,14,4.8274,5.6142,
1,1915,15,5.0439,5.3509,
1,1915,16,2.6784,5.8294,
1,1915,17,4.4587,,
1,1915,18,2.8843,6.0023,
1,1915,19,3.9139,5.6803,
1,1915,20,2.6822,5.7586,
1,1930,1,5.277,5.9438,
1,1930,2,3.2245,6.0676,
1,1930,3,3.1834,6.4042,
1,1930,4,,6.5145,
1,1930,5,,6.3706,
1,1930,6,3.2764,5.6063,
1,1930,7,5.613,6.329,
1,1930,8,4.7028,2.7924,
1,1930,9,2.9393,6.2529,
1,1930,10,5.2994,6.4783,
1,1930,11,4.6866,5.2022,
1,1930,12,6.5035,6.3889,
1,1930,13,4.4529,6.5302,
1,1930,14,4.6439,5.5279,
1,1930,15,4.9355,5.2652,
1,1930,16,2.6387,5.7476,
1,1930,17,4.3069,,
1,1930,18,2.8975,5.9563,
1,1930,19,3.789,5.61,
1,1930,20,2.5176,5.6965,
1,1945,1,5.1768,5.8642,
1,1945,2,3.1545,5.9971,
1,1945,3,3.1629,6.3359,
1,1945,4,,6.4908,
1,1945,5,,6.2885,
1,1945,6,3.2067,5.5652,
1,1945,7,5.4875,6.2725,
1,1945,8,4.6389,2.8393,
1,1945,9,2.9321,6.1697,
1,1945,10,5.2228,6.406,
1,1945,11,4.5137,5.1008,
1,1945,12,6.4177,6.3911,
1,1945,13,4.2845,6.5359,
1,1945,14,4.4689,5.4423,
1,1945,15,4.8399,5.1931,
1,1945,16,2.6465,5.6683,
1,1945,17,4.2319,,
1,1945,18,2.9586,5.9113,
1,1945,19,3.7386,5.5426,
1,1945,20,2.4696,5.6365,
1,2000,1,5.0988,5.7927,
1,2000,2,3.1482,5.9307,
1,2000,3,3.1166,6.2701,
1,2000,4,,6.4671,
1,2000,5,,6.2107,
1,2000,6,3.1642,5.5247,
1,2000,7,5.383,6.2229,
1,2000,8,4.5862,2.7684,
1,2000,9,2.8767,6.0948,
1,2000,10,5.1708,6.3378,
1,2000,11,4.3859,5.0222,
1,2000,12,6.3366,6.3953,
1,2000,13,4.1578,6.5434,
1,2000,14,4.3197,5.3649,
1,2000,15,4.775,5.1432,
1,2000,16,2.5787,5.5951,
1,2000,17,4.2134,,
1,2000,18,2.8968,5.8683,
1,2000,19,3.705,5.4782,
1,2000,20,2.4573,5.5793,
1,2015,1,5.0135,5.7246,
1,2015,2,2.934,5.8692,
1,2015,3,2.8942,6.2067,
1,2015,4,,6.4414,
1,2015,5,,6.139,
1,2015,6,3.007,5.4854,
1,2015,7,5.2817,6.1772,
1,2015,8,4.4694,2.5386,
1,2015,9,2.6529,6.031,
1,2015,10,5.0693,6.274,
1,2015,11,4.2229,4.9542,
1,2015,12,6.2631,6.398,
1,2015,13,4.038,6.5517,
1,2015,14,4.1833,5.2967,
1,2015,15,4.692,5.0652,
1,2015,16,2.3674,5.5261,
1,2015,17,4.0563,,
1,2015,18,2.6695,5.8263,
1,2015,19,3.5417,5.4177,
1,2015,20,2.1733,5.5263,
1,2030,1,4.9229,5.6588,
1,2030,2,2.7826,5.8128,
1,2030,3,2.6684,6.1494,
1,2030,4,,6.4145,
1,2030,5,,6.0741,
1,2030,6,2.8537,5.448,
1,2030,7,5.178,6.1368,
1,2030,8,4.3531,2.159,
1,2030,9,2.4122,5.9804,
1,2030,10,4.9874,6.2115,
1,2030,11,4.0856,4.8772,
1,2030,12,6.1916,6.4009,
1,2030,13,3.8969,6.5606,
1,2030,14,4.0447,5.2323,
1,2030,15,4.5973,4.9824,
1,2030,16,2.0455,5.4589,
1,2030,17,3.9494,,
1,2030,18,2.2755,5.7862,
1,2030,19,3.407,5.365,
1,2030,20,2.0479,5.4759,
1,2045,1,4.8513,5.5961,
1,2045,2,2.7144,5.7556,
1,2045,3,2.5172,6.0925,
1,2045,4,,6.388,
1,2045,5,,6.0098,
1,2045,6,2.7799,5.409,
1,2045,7,5.0958,6.0969,
1,2045,8,4.2887,1.8308,
1,2045,9,2.2563,5.929,
1,2045,10,4.9389,6.1491,
1,2045,11,3.9923,4.8156,
1,2045,12,6.1206,6.3998,
1,2045,13,3.7932,6.5699,
1,2045,14,3.9233,5.1679,
1,2045,15,4.5336,4.9276,
1,2045,16,1.81,5.3913,
1,2045,17,3.9213,,
1,2045,18,1.9449,5.7438,
1,2045,19,3.3143,5.3102,
1,2045,20,1.9833,5.4234,
1,2100,1,4.7712,5.5354,
1,2100,2,2.5155,5.6992,
1,2100,3,2.255,6.0365,
1,2100,4,,6.3603,
