"site","block","plot","event","year","genus","species","doy"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","lud","2011","Quercus","alba","81"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","88"
"exp03",NA,"S01","lud","2011","Acer","rubrum","88"
"exp03",NA,"S01","lud","2011","Acer","rubrum","88"
"exp03",NA,"S01","lud","2011","Acer","rubrum","88"
"exp03",NA,"S01","lud","2011","Acer","rubrum","88"
"exp03",NA,"S01","lud","2011","Acer","rubrum","88"
"exp03",NA,"S01","lud","2011","Acer","rubrum","88"
"exp03",NA,"S01","lud","2011","Acer","rubrum","88"
"exp03",NA,"S01","lud","2011","Nyssa","sylvatica","88"
"exp03",NA,"S01","lud","2011","Nyssa","sylvatica","88"
"exp03",NA,"S01","bbd","2011","Pinus","sp","88"
"exp03",NA,"S01","bbd","2011","Quercus","alba","88"
"exp03",NA,"S01","bbd","2011","Quercus","alba","88"
"exp03",NA,"S01","bbd","2011","Quercus","alba","88"
"exp03",NA,"S01","bbd","2011","Quercus","alba","88"
"exp03",NA,"S01","bbd","2011","Quercus","alba","88"
"exp03",NA,"S01","bbd","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","nigra","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","lud","2011","Quercus","rubra","88"
"exp03",NA,"S01","lud","2011","Quercus","alba","88"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","lud","2011","Acer","rubrum","94"
"exp03",NA,"S01","bbd","2011","Carya","sp","94"
"exp03",NA,"S01","bbd","2011","Magnolia","grandiflora","94"
"exp03",NA,"S01","bbd","2011","Pinus","sp","94"
"exp03",NA,"S01","bbd","2011","Pinus","sp","94"
"exp03",NA,"S01","bbd","2011","Pinus","sp","94"
"exp03",NA,"S01","bbd","2011","Pinus","sp","94"
"exp03",NA,"S01","bbd","2011","Pinus","sp","94"
"exp03",NA,"S01","bbd","2011","Pinus","taeda","94"
"exp03",NA,"S01","bbd","2011","Quercus","rubra","94"
"exp03",NA,"S01","lud","2011","Quercus","alba","94"
"exp03",NA,"S01","lud","2011","Quercus","alba","94"
"exp03",NA,"S01","lud","2011","Quercus","alba","94"
"exp03",NA,"S01","lud","2011","Quercus","alba","94"
"exp03",NA,"S01","lud","2011","Quercus","alba","94"
"exp03",NA,"S01","lud","2012","Acer","rubrum","100"
"exp03",NA,"S01","lud","2012","Acer","rubrum","100"
"exp03",NA,"S01","lud","2012","Acer","rubrum","100"
"exp03",NA,"S01","lud","2012","Acer","rubrum","100"
"exp03",NA,"S01","lud","2012","Acer","rubrum","100"
"exp03",NA,"S01","bbd","2012","Nyssa","sylvatica","100"
"exp03",NA,"S01","bbd","2012","Nyssa","sylvatica","100"
"exp03",NA,"S01","bbd","2012","Pinus","sp","100"
"exp03",NA,"S01","bbd","2012","Pinus","sp","100"
"exp03",NA,"S01","bbd","2012","Pinus","sp","100"
"exp03",NA,"S01","bbd","2012","Pinus","sp","100"
"exp03",NA,"S01","bbd","2012","Pinus","sp","100"
"exp03",NA,"S01","bbd","2012","Pinus","sp","100"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","100"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","100"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","100"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","100"
"exp03",NA,"S01","lud","2012","Pinus","sp","100"
"exp03",NA,"S01","lud","2012","Pinus","sp","100"
"exp03",NA,"S01","lud","2012","Pinus","sp","100"
"exp03",NA,"S01","lud","2012","Pinus","sp","100"
"exp03",NA,"S01","lud","2012","Pinus","sp","100"
"exp03",NA,"S01","lud","2012","Pinus","sp","100"
"exp03",NA,"S01","lud","2012","Pinus","strobus","100"
"exp03",NA,"S01","lud","2012","Pinus","strobus","100"
"exp03",NA,"S01","lud","2012","Pinus","sp","100"
"exp03",NA,"S01","lud","2012","Pinus","taeda","100"
"exp03",NA,"S01","lud","2012","Pinus","taeda","100"
"exp03",NA,"S01","lud","2012","Pinus","taeda","100"
"exp03",NA,"S01","bbd","2012","Acer","rubrum","107"
"exp03",NA,"S01","lod","2012","Acer","barbatum","107"
"exp03",NA,"S01","bbd","2012","Pinus","sp","107"
"exp03",NA,"S01","bbd","2012","Pinus","sp","107"
"exp03",NA,"S01","bbd","2012","Pinus","sp","107"
"exp03",NA,"S01","lud","2012","Pinus","sp","107"
"exp03",NA,"S01","lud","2012","Pinus","sp","107"
"exp03",NA,"S01","lud","2012","Pinus","sp","107"
"exp03",NA,"S01","lud","2012","Pinus","taeda","107"
"exp03",NA,"S01","lud","2012","Pinus","taeda","107"
"exp03",NA,"S01","lud","2012","Pinus","taeda","107"
"exp03",NA,"S01","lud","2012","Pinus","taeda","107"
"exp03",NA,"S01","lod","2012","Quercus","alba","107"
"exp03",NA,"S01","lod","2012","Quercus","alba","107"
"exp03",NA,"S01","lod","2012","Quercus","alba","107"
"exp03",NA,"S01","lod","2012","Quercus","alba","107"
"exp03",NA,"S01","lod","2012","Quercus","alba","107"
"exp03",NA,"S01","lod","2012","Quercus","alba","107"
"exp03",NA,"S01","lod","2012","Quercus","alba","107"
"exp03",NA,"S01","lud","2012","Nyssa","sylvatica","115"
"exp03",NA,"S01","bbd","2012","Pinus","strobus","115"
"exp03",NA,"S01","bbd","2012","Pinus","sp","115"
"exp03",NA,"S01","bbd","2012","Pinus","sp","115"
"exp03",NA,"S01","lud","2012","Pinus","sp","115"
"exp03",NA,"S01","lud","2012","Pinus","sp","115"
"exp03",NA,"S01","lud","2012","Pinus","sp","115"
"exp03",NA,"S01","lud","2012","Pinus","taeda","115"
"exp03",NA,"S01","lud","2012","Pinus","sp","115"
"exp03",NA,"S01","lud","2012","Pinus","sp","115"
"exp03",NA,"S01","lud","2012","Pinus","sp","115"
"exp03",NA,"S01","lud","2012","Pinus","taeda","115"
"exp03",NA,"S01","lud","2012","Pinus","sp","115"
"exp03",NA,"S01","lod","2012","Quercus","alba","115"
"exp03",NA,"S01","lod","2012","Quercus","alba","115"
"exp03",NA,"S01","lod","2012","Quercus","alba","115"
"exp03",NA,"S01","lod","2012","Quercus","alba","115"
"exp03",NA,"S01","lod","2012","Quercus","alba","115"
"exp03",NA,"S01","lod","2012","Quercus","phellos","115"
"exp03",NA,"S01","lod","2012","Quercus","alba","115"
"exp03",NA,"S01","lod","2012","Quercus","alba","115"
"exp03",NA,"S01","lud","2012","Magnolia","grandiflora","121"
"exp03",NA,"S01","bbd","2012","Pinus","sp","121"
"exp03",NA,"S01","lud","2012","Pinus","taeda","121"
"exp03",NA,"S01","lud","2012","Pinus","sp","121"
"exp03",NA,"S01","lud","2012","Pinus","sp","121"
"exp03",NA,"S01","lud","2012","Pinus","sp","121"
"exp03",NA,"S01","lud","2012","Pinus","taeda","121"
"exp03",NA,"S01","lod","2012","Quercus","alba","121"
"exp03",NA,"S01","lod","2012","Quercus","alba","121"
"exp03",NA,"S01","lod","2012","Quercus","rubra","121"
"exp03",NA,"S01","lod","2012","Acer","rubrum","129"
"exp03",NA,"S01","lod","2012","Acer","rubrum","129"
"exp03",NA,"S01","lod","2012","Acer","rubrum","129"
"exp03",NA,"S01","lod","2012","Magnolia","grandiflora","129"
"exp03",NA,"S01","lod","2012","Magnolia","grandiflora","129"
"exp03",NA,"S01","lud","2012","Pinus","strobus","129"
"exp03",NA,"S01","lod","2012","Pinus","taeda","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","nigra","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","alba","129"
"exp03",NA,"S01","lod","2012","Quercus","nigra","129"
"exp03",NA,"S01","bbd","2012","Nyssa","sylvatica","136"
"exp03",NA,"S01","lud","2012","Pinus","sp","136"
"exp03",NA,"S01","lod","2012","Acer","barbatum","142"
"exp03",NA,"S01","lod","2012","Acer","rubrum","142"
"exp03",NA,"S01","lod","2012","Acer","barbatum","142"
"exp03",NA,"S01","lod","2012","Acer","rubrum","142"
"exp03",NA,"S01","lod","2012","Liriodendron","tulipifera","142"
"exp03",NA,"S01","lod","2012","Quercus","alba","142"
"exp03",NA,"S01","lod","2012","Magnolia","grandiflora","150"
"exp03",NA,"S01","lod","2012","Pinus","sp","150"
"exp03",NA,"S01","lod","2012","Quercus","alba","150"
"exp03",NA,"S01","lod","2012","Quercus","alba","150"
"exp03",NA,"S01","lod","2012","Quercus","alba","150"
"exp03",NA,"S01","lod","2012","Acer","barbatum","156"
"exp03",NA,"S01","lod","2012","Acer","rubrum","156"
"exp03",NA,"S01","lod","2012","Acer","rubrum","156"
"exp03",NA,"S01","lod","2012","Acer","rubrum","156"
"exp03",NA,"S01","lod","2012","Acer","rubrum","156"
"exp03",NA,"S01","lod","2012","Acer","rubrum","156"
"exp03",NA,"S01","lod","2012","Acer","rubrum","156"
"exp03",NA,"S01","lod","2012","Magnolia","grandiflora","156"
"exp03",NA,"S01","lod","2012","Magnolia","grandiflora","156"
"exp03",NA,"S01","lod","2012","Magnolia","grandiflora","156"
"exp03",NA,"S01","lod","2012","Nyssa","sylvatica","156"
"exp03",NA,"S01","lod","2012","Pinus","taeda","156"
"exp03",NA,"S01","lod","2012","Pinus","taeda","156"
"exp03",NA,"S01","lod","2012","Acer","rubrum","163"
"exp03",NA,"S01","lod","2012","Acer","rubrum","163"
"exp03",NA,"S01","lod","2012","Fraxinus","americana","163"
"exp03",NA,"S01","lod","2012","Liriodendron","tulipifera","163"
"exp03",NA,"S01","lod","2012","Liriodendron","tulipifera","163"
"exp03",NA,"S01","lod","2012","Nyssa","sylvatica","163"
"exp03",NA,"S01","lod","2012","Nyssa","sylvatica","163"
"exp03",NA,"S01","lod","2012","Nyssa","sylvatica","163"
"exp03",NA,"S01","lud","2012","Pinus","taeda","17"
"exp03",NA,"S01","lud","2012","Pinus","taeda","17"
"exp03",NA,"S01","lud","2012","Pinus","taeda","17"
"exp03",NA,"S01","lod","2012","Nyssa","sylvatica","177"
"exp03",NA,"S01","lod","2012","Pinus","taeda","177"
"exp03",NA,"S01","lod","2012","Pinus","taeda","177"
"exp03",NA,"S01","lod","2012","Pinus","taeda","177"
"exp03",NA,"S01","lod","2012","Quercus","alba","177"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","23"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","37"
"exp03",NA,"S01","lud","2012","Pinus","taeda","58"
"exp03",NA,"S01","bbd","2012","Pinus","sp","65"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","65"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","65"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","65"
"exp03",NA,"S01","lud","2012","Pinus","taeda","65"
"exp03",NA,"S01","lud","2012","Pinus","taeda","65"
"exp03",NA,"S01","bbd","2012","Quercus","alba","65"
"exp03",NA,"S01","bbd","2012","Quercus","alba","65"
"exp03",NA,"S01","bbd","2012","Quercus","nigra","65"
"exp03",NA,"S01","lud","2012","Quercus","alba","65"
"exp03",NA,"S01","bbd","2012","Acer","barbatum","72"
"exp03",NA,"S01","bbd","2012","Acer","rubrum","72"
"exp03",NA,"S01","bbd","2012","Acer","barbatum","72"
"exp03",NA,"S01","bbd","2012","Acer","rubrum","72"
"exp03",NA,"S01","lud","2012","Acer","barbatum","72"
"exp03",NA,"S01","lud","2012","Acer","rubrum","72"
"exp03",NA,"S01","bbd","2012","Juniperus","virginiana","72"
"exp03",NA,"S01","lud","2012","Magnolia","grandiflora","72"
"exp03",NA,"S01","bbd","2012","Nyssa","sylvatica","72"
"exp03",NA,"S01","bbd","2012","Pinus","sp","72"
"exp03",NA,"S01","bbd","2012","Pinus","sp","72"
"exp03",NA,"S01","bbd","2012","Pinus","sp","72"
"exp03",NA,"S01","bbd","2012","Pinus","sp","72"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","72"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","72"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","72"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","72"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","72"
"exp03",NA,"S01","lud","2012","Pinus","sp","72"
"exp03",NA,"S01","bbd","2012","Quercus","nigra","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Quercus","alba","72"
"exp03",NA,"S01","lud","2012","Quercus","alba","72"
"exp03",NA,"S01","lud","2012","Quercus","alba","72"
"exp03",NA,"S01","bbd","2012","Acer","rubrum","80"
"exp03",NA,"S01","lud","2012","Acer","barbatum","80"
"exp03",NA,"S01","lud","2012","Acer","rubrum","80"
"exp03",NA,"S01","lud","2012","Acer","rubrum","80"
"exp03",NA,"S01","lud","2012","Acer","barbatum","80"
"exp03",NA,"S01","lud","2012","Acer","rubrum","80"
"exp03",NA,"S01","lud","2012","Acer","rubrum","80"
"exp03",NA,"S01","lud","2012","Acer","rubrum","80"
"exp03",NA,"S01","lud","2012","Acer","rubrum","80"
"exp03",NA,"S01","bbd","2012","Fraxinus","americana","80"
"exp03",NA,"S01","bbd","2012","Liriodendron","tulipifera","80"
"exp03",NA,"S01","bbd","2012","Magnolia","grandiflora","80"
"exp03",NA,"S01","lud","2012","Magnolia","grandiflora","80"
"exp03",NA,"S01","lud","2012","Nyssa","sylvatica","80"
"exp03",NA,"S01","bbd","2012","Pinus","sp","80"
"exp03",NA,"S01","bbd","2012","Pinus","sp","80"
"exp03",NA,"S01","bbd","2012","Pinus","sp","80"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","80"
"exp03",NA,"S01","bbd","2012","Pinus","sp","80"
"exp03",NA,"S01","bbd","2012","Pinus","sp","80"
"exp03",NA,"S01","bbd","2012","Pinus","sp","80"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","80"
"exp03",NA,"S01","bbd","2012","Pinus","strobus","80"
"exp03",NA,"S01","bbd","2012","Pinus","sp","80"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","80"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","80"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","80"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","80"
"exp03",NA,"S01","bbd","2012","Pinus","taeda","80"
"exp03",NA,"S01","lud","2012","Pinus","sp","80"
"exp03",NA,"S01","lud","2012","Pinus","sp","80"
"exp03",NA,"S01","lud","2012","Pinus","sp","80"
"exp03",NA,"S01","lud","2012","Pinus","taeda","80"
"exp03",NA,"S01","lud","2012","Pinus","taeda","80"
"exp03",NA,"S01","lud","2012","Pinus","taeda","80"
"exp03",NA,"S01","lud","2012","Pinus","taeda","80"
"exp03",NA,"S01","lud","2012","Pinus","taeda","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","nigra","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","lud","2012","Quercus","alba","80"
"exp03",NA,"S01","bbd","2012","Acer","rubrum","86"
"exp03",NA,"S01","lud","2012","Fraxinus","americana","86"
"exp03",NA,"S01","bbd","2012","Liriodendron","tulipifera","86"
"exp03",NA,"S01","lud","2012","Liriodendron","tulipifera","86"
