"","site","plot","species","temptype","tbase","gdd.est","gdd.est.se","modaic","temptreat","preciptreat"
"8780","dunne","3","Helianthella.quinquenervis","soilgdd","2","639.202","39.792","3782.837","0",NA
"8781","dunne","3","Mertensiana.fusiformis","soilgdd","10","0","0","-Inf","0",NA
"8782","dunne","3","Artemisia.tridentata","soilgdd","8","29.405","9.478","10134.716","0",NA
"8783","dunne","3","Potentilla.hippiana","soilgdd","10","0","0.397","3013.021","0",NA
"8784","dunne","3","Claytonia.lanceolata","soilgdd","10","0","0","-Inf","0",NA
"8785","dunne","3","Helianthella.quinquenervis","soilgdd","6","382.509","23.778","3503.766","0",NA
"8786","dunne","3","Helianthella.quinquenervis","soilgdd","10","0","0.946","1756.215","0",NA
"8787","dunne","3","Claytonia.lanceolata","soilgdd","8","0","0.232","819.082","0",NA
"8788","dunne","3","Erigeron.speciosus","soilgdd","4","560.764","12.685","13529.265","0",NA
"8789","dunne","3","Achillea.sp","soilgdd","8","5.61","3.137","441.095","0",NA
"8790","dunne","3","Helianthella.quinquenervis","soilgdd","4","523.94","31.928","3663.498","0",NA
"8791","dunne","3","Artemisia.tridentata","soilgdd","10","0","1.114","6481.648","0",NA
"8792","dunne","3","Festuca.thurberi","soilgdd","6","379.342","17.096","7983.097","0",NA
"8793","dunne","3","Helianthella.quinquenervis","soilgdd","8","5.584","9.224","2990.515","0",NA
"8794","dunne","3","Potentilla.hippiana","soilgdd","6","417.27","13.538","6677.3","0",NA
"8795","dunne","3","Artemisia.tridentata","soilgdd","2","898.24","22.328","11596.536","0",NA
"8796","dunne","3","Eriogonum.subalpinum","soilgdd","2","617.263","24.184","7961.853","0",NA
"8797","dunne","3","Achillea.sp","soilgdd","6","379.222","30.07","689.722","0",NA
"8798","dunne","3","Mertensiana.fusiformis","soilgdd","8","0","0.888","3462.976","0",NA
"8799","dunne","3","Erigeron.speciosus","soilgdd","2","678.757","15.386","13929.354","0",NA
"8800","dunne","3","Artemisia.tridentata","soilgdd","6","549.014","14.005","10800.822","0",NA
"8801","dunne","3","Potentilla.hippiana","soilgdd","2","696.62","22.699","7213.782","0",NA
"8802","dunne","3","Erigeron.speciosus","soilgdd","8","27.924","5.13","11653.509","0",NA
"8803","dunne","3","Artemisia.tridentata","soilgdd","4","739.822","17.789","11208.873","0",NA
"8804","dunne","3","Eriogonum.subalpinum","soilgdd","10","0","0.307","2852.007","0",NA
"8805","dunne","3","Potentilla.hippiana","soilgdd","4","571.892","18.162","6982.291","0",NA
"8806","dunne","3","Eriogonum.subalpinum","soilgdd","4","504.11","20.577","7772.877","0",NA
"8807","dunne","3","Mertensiana.fusiformis","soilgdd","2","142.054","17.08","6596.573","0",NA
"8808","dunne","3","Mertensiana.fusiformis","soilgdd","4","111.002","13.125","6317.391","0",NA
"8809","dunne","3","Achillea.sp","soilgdd","2","573.965","47.478","739.963","0",NA
"8810","dunne","3","Achillea.sp","soilgdd","4","482.215","39.707","720.301","0",NA
"8811","dunne","4","Eriogonum.umbellatum","soilgdd","8","4.944","17.932","2208.085","1",NA
"8812","dunne","4","Eriogonum.umbellatum","soilgdd","6","254.541","39.154","2507.949","1",NA
"8813","dunne","4","Claytonia.lanceolata","soilgdd","6","13.901","4.836","2040.663","1",NA
"8814","dunne","4","Claytonia.lanceolata","soilgdd","2","94.553","16.397","2592.526","1",NA
"8815","dunne","4","Lathyrus.lanszwertii","soilgdd","4","185.091","30.077","537.575","1",NA
"8816","dunne","4","Lathyrus.lanszwertii","soilgdd","6","85.364","21.491","507.324","1",NA
"8817","dunne","4","Eriogonum.umbellatum","soilgdd","2","368.445","60.443","2674.683","1",NA
"8818","dunne","4","Eriogonum.subalpinum","soilgdd","6","356.752","27.54","7559.287","1",NA
"8819","dunne","4","Festuca.thurberi","soilgdd","2","406.243","30.899","8431.893","1",NA
"8820","dunne","4","Lathyrus.lanszwertii","soilgdd","10","0","0","-Inf","1",NA
"8821","dunne","4","Mertensiana.fusiformis","soilgdd","6","68.402","8.822","5863.431","1",NA
"8822","dunne","4","Mertensiana.fusiformis","soilgdd","4","121.607","13.538","6317.391","1",NA
"8823","dunne","4","Eriogonum.subalpinum","soilgdd","8","39.735","13.901","6759.391","1",NA
"8824","dunne","4","Achillea.sp","soilgdd","10","0","0","-Inf","1",NA
"8825","dunne","4","Eriogonum.umbellatum","soilgdd","4","311.975","50.667","2606.939","1",NA
"8826","dunne","4","Helianthella.quinquenervis","soilgdd","6","254.727","27.346","3503.766","1",NA
"8827","dunne","4","Helianthella.quinquenervis","soilgdd","10","0","1.088","1756.215","1",NA
"8828","dunne","4","Festuca.thurberi","soilgdd","4","336.358","26.018","8221.458","1",NA
"8829","dunne","4","Delphinium.nuttallianum","soilgdd","4","153.329","10.596","12373.316","1",NA
"8830","dunne","4","Delphinium.nuttallianum","soilgdd","8","0.752","2.162","9137.342","1",NA
"8831","dunne","4","Helianthella.quinquenervis","soilgdd","4","340.331","36.718","3663.498","1",NA
"8832","dunne","4","Potentilla.hippiana","soilgdd","8","28.061","9.138","5850.566","1",NA
"8833","dunne","4","Delphinium.nuttallianum","soilgdd","2","192.43","13.344","12842.894","1",NA
"8834","dunne","4","Lathyrus.lanszwertii","soilgdd","8","0","5.199","379.608","1",NA
"8835","dunne","4","Delphinium.nuttallianum","soilgdd","6","98.204","7.852","11763.257","1",NA
"8836","dunne","4","Artemisia.tridentata","soilgdd","8","42.462","13.057","10134.716","1",NA
"8837","dunne","4","Eriogonum.umbellatum","soilgdd","10","0","1.28","1194.34","1",NA
"8838","dunne","4","Festuca.thurberi","soilgdd","10","0","0.966","4190.222","1",NA
"8839","dunne","4","Delphinium.nuttallianum","soilgdd","10","0","0.032","575.424","1",NA
"8840","dunne","4","Mertensiana.fusiformis","soilgdd","8","0","0.916","3462.976","1",NA
"8841","dunne","4","Potentilla.hippiana","soilgdd","10","0","0.594","3013.021","1",NA
"8842","dunne","4","Erigeron.speciosus","soilgdd","4","523.227","16.918","13529.265","1",NA
"8843","dunne","4","Festuca.thurberi","soilgdd","8","15.81","10.092","7062.247","1",NA
"8844","dunne","4","Erigeron.speciosus","soilgdd","10","0","0.513","6284.041","1",NA
"8845","dunne","4","Artemisia.tridentata","soilgdd","6","535.869","19.294","10800.822","1",NA
"8846","dunne","4","Festuca.thurberi","soilgdd","6","240.978","21.414","7983.097","1",NA
"8847","dunne","4","Lathyrus.lanszwertii","soilgdd","2","243.947","37.55","557.548","1",NA
"8848","dunne","4","Helianthella.quinquenervis","soilgdd","8","8.039","10.608","2990.515","1",NA
"8849","dunne","4","Helianthella.quinquenervis","soilgdd","2","414.691","45.762","3782.837","1",NA
"8850","dunne","4","Mertensiana.fusiformis","soilgdd","2","163.228","17.617","6596.573","1",NA
"8851","dunne","4","Erigeron.speciosus","soilgdd","6","405.69","13.581","13074.018","1",NA
"8852","dunne","4","Claytonia.lanceolata","soilgdd","10","0","0","-Inf","1",NA
"8853","dunne","4","Potentilla.hippiana","soilgdd","6","379.746","20.265","6677.3","1",NA
"8854","dunne","4","Achillea.sp","soilgdd","2","597.933","42.466","739.963","1",NA
"8855","dunne","4","Claytonia.lanceolata","soilgdd","8","0","0.324","819.082","1",NA
"8856","dunne","4","Potentilla.hippiana","soilgdd","2","626.52","33.979","7213.782","1",NA
"8857","dunne","4","Potentilla.hippiana","soilgdd","4","514.224","27.187","6982.291","1",NA
"8858","dunne","4","Eriogonum.subalpinum","soilgdd","10","0","0.493","2852.007","1",NA
"8859","dunne","4","Erigeron.speciosus","soilgdd","2","623.566","20.522","13929.354","1",NA
"8860","dunne","4","Erigeron.speciosus","soilgdd","8","32.853","6.842","11653.509","1",NA
"8861","dunne","4","Artemisia.tridentata","soilgdd","4","702.969","24.508","11208.873","1",NA
"8862","dunne","4","Mertensiana.fusiformis","soilgdd","10","0","0","-Inf","1",NA
"8863","dunne","4","Artemisia.tridentata","soilgdd","2","850.748","30.761","11596.536","1",NA
"8864","dunne","4","Achillea.sp","soilgdd","6","394.538","26.896","689.722","1",NA
"8865","dunne","4","Eriogonum.subalpinum","soilgdd","2","557.038","38.851","7961.853","1",NA
"8866","dunne","4","Eriogonum.subalpinum","soilgdd","4","466.746","33.056","7772.877","1",NA
"8867","dunne","4","Achillea.sp","soilgdd","8","11.767","2.806","441.095","1",NA
"8868","dunne","4","Claytonia.lanceolata","soilgdd","4","66.405","12.233","2460.137","1",NA
"8869","dunne","4","Achillea.sp","soilgdd","4","503.733","35.515","720.301","1",NA
"8870","dunne","4","Artemisia.tridentata","soilgdd","10","0","1.534","6481.648","1",NA
"8871","dunne","5","Festuca.thurberi","soilgdd","10","0","0.828","4190.222","0",NA
"8872","dunne","5","Festuca.thurberi","soilgdd","4","596.742","22.293","8221.458","0",NA
"8873","dunne","5","Festuca.thurberi","soilgdd","8","82.404","8.647","7062.247","0",NA
"8874","dunne","5","Festuca.thurberi","soilgdd","2","741.654","26.475","8431.893","0",NA
"8875","dunne","5","Lathyrus.lanszwertii","soilgdd","6","44.941","16.245","507.324","0",NA
"8876","dunne","5","Achillea.sp","soilgdd","10","0","0","-Inf","0",NA
"8877","dunne","5","Eriogonum.subalpinum","soilgdd","6","404.438","17.825","7559.287","0",NA
"8878","dunne","5","Claytonia.lanceolata","soilgdd","6","27.672","3.122","2040.663","0",NA
"8879","dunne","5","Eriogonum.umbellatum","soilgdd","10","0","1.362","1194.34","0",NA
"8880","dunne","5","Claytonia.lanceolata","soilgdd","10","0","0","-Inf","0",NA
"8881","dunne","5","Achillea.sp","soilgdd","2","568.733","94.956","739.963","0",NA
"8882","dunne","5","Eriogonum.subalpinum","soilgdd","8","65.125","8.997","6759.391","0",NA
"8883","dunne","5","Potentilla.hippiana","soilgdd","10","0","0.573","3013.021","0",NA
"8884","dunne","5","Erigeron.speciosus","soilgdd","10","0","0.452","6284.041","0",NA
"8885","dunne","5","Eriogonum.umbellatum","soilgdd","6","180.609","41.682","2507.949","0",NA
"8886","dunne","5","Helianthella.quinquenervis","soilgdd","10","0","1.68","1756.215","0",NA
"8887","dunne","5","Potentilla.hippiana","soilgdd","8","55.216","8.817","5850.566","0",NA
"8888","dunne","5","Festuca.thurberi","soilgdd","6","421.099","18.348","7983.097","0",NA
"8889","dunne","5","Lathyrus.lanszwertii","soilgdd","2","148.347","28.385","557.548","0",NA
"8890","dunne","5","Eriogonum.umbellatum","soilgdd","4","302.808","53.939","2606.939","0",NA
"8891","dunne","5","Eriogonum.subalpinum","soilgdd","10","0","0.319","2852.007","0",NA
"8892","dunne","5","Eriogonum.subalpinum","soilgdd","2","713.487","25.146","7961.853","0",NA
"8893","dunne","5","Erigeron.speciosus","soilgdd","6","463.041","11.985","13074.018","0",NA
"8894","dunne","5","Eriogonum.umbellatum","soilgdd","8","23.842","19.09","2208.085","0",NA
"8895","dunne","5","Artemisia.tridentata","soilgdd","2","986.094","21.426","11596.536","0",NA
"8896","dunne","5","Artemisia.tridentata","soilgdd","6","586.107","13.439","10800.822","0",NA
"8897","dunne","5","Erigeron.speciosus","soilgdd","4","643.706","14.929","13529.265","0",NA
"8898","dunne","5","Lathyrus.lanszwertii","soilgdd","4","119.489","22.736","537.575","0",NA
"8899","dunne","5","Claytonia.lanceolata","soilgdd","4","77.115","7.897","2460.137","0",NA
"8900","dunne","5","Eriogonum.subalpinum","soilgdd","4","569.335","21.395","7772.877","0",NA
"8901","dunne","5","Erigeron.speciosus","soilgdd","2","791.332","18.109","13929.354","0",NA
"8902","dunne","5","Erigeron.speciosus","soilgdd","8","76.777","6.038","11653.509","0",NA
"8903","dunne","5","Lathyrus.lanszwertii","soilgdd","8","6.623","3.93","379.608","0",NA
"8904","dunne","5","Mertensiana.fusiformis","soilgdd","4","121.96","10.187","6317.391","0",NA
"8905","dunne","5","Artemisia.tridentata","soilgdd","8","93.664","9.095","10134.716","0",NA
"8906","dunne","5","Achillea.sp","soilgdd","6","315.931","60.14","689.722","0",NA
"8907","dunne","5","Helianthella.quinquenervis","soilgdd","6","443.411","42.228","3503.766","0",NA
"8908","dunne","5","Eriogonum.umbellatum","soilgdd","2","374.349","64.346","2674.683","0",NA
"8909","dunne","5","Mertensiana.fusiformis","soilgdd","2","175.057","13.257","6596.573","0",NA
"8910","dunne","5","Delphinium.nuttallianum","soilgdd","2","253.512","10.786","12842.894","0",NA
"8911","dunne","5","Helianthella.quinquenervis","soilgdd","4","610.04","56.701","3663.498","0",NA
"8912","dunne","5","Mertensiana.fusiformis","soilgdd","6","72.065","6.638","5863.431","0",NA
"8913","dunne","5","Achillea.sp","soilgdd","4","473.733","79.414","720.301","0",NA
"8914","dunne","5","Potentilla.hippiana","soilgdd","6","488.917","19.554","6677.3","0",NA
"8915","dunne","5","Artemisia.tridentata","soilgdd","4","801.553","17.07","11208.873","0",NA
"8916","dunne","5","Claytonia.lanceolata","soilgdd","2","111.419","10.584","2592.526","0",NA
"8917","dunne","5","Lathyrus.lanszwertii","soilgdd","10","0","0","-Inf","0",NA
"8918","dunne","5","Achillea.sp","soilgdd","8","41.222","6.274","441.095","0",NA
"8919","dunne","5","Potentilla.hippiana","soilgdd","4","663.363","26.232","6982.291","0",NA
"8920","dunne","5","Delphinium.nuttallianum","soilgdd","10","0","0.026","575.424","0",NA
"8921","dunne","5","Helianthella.quinquenervis","soilgdd","2","756.285","70.667","3782.837","0",NA
"8922","dunne","5","Delphinium.nuttallianum","soilgdd","6","102.669","6.347","11763.257","0",NA
"8923","dunne","5","Potentilla.hippiana","soilgdd","2","822.63","32.786","7213.782","0",NA
"8924","dunne","5","Delphinium.nuttallianum","soilgdd","8","5.356","1.748","9137.342","0",NA
"8925","dunne","5","Delphinium.nuttallianum","soilgdd","4","192.997","8.565","12373.316","0",NA
"8926","dunne","5","Mertensiana.fusiformis","soilgdd","8","0","0.69","3462.976","0",NA
"8927","dunne","5","Mertensiana.fusiformis","soilgdd","10","0","0","-Inf","0",NA
"8928","dunne","5","Helianthella.quinquenervis","soilgdd","8","68.114","16.381","2990.515","0",NA
"8929","dunne","5","Claytonia.lanceolata","soilgdd","8","0.535","0.209","819.082","0",NA
"8930","dunne","5","Artemisia.tridentata","soilgdd","10","0","1.069","6481.648","0",NA
"8931","dunne","6","Claytonia.lanceolata","soilgdd","2","148.224","14.381","2592.526","1",NA
"8932","dunne","6","Mertensiana.fusiformis","soilgdd","2","252.086","14.646","6596.573","1",NA
"8933","dunne","6","Achillea.sp","soilgdd","10","0","0","-Inf","1",NA
"8934","dunne","6","Claytonia.lanceolata","soilgdd","4","89.231","10.729","2460.137","1",NA
"8935","dunne","6","Achillea.sp","soilgdd","8","116.08","6.274","441.095","1",NA
"8936","dunne","6","Potentilla.hippiana","soilgdd","10","0","0.611","3013.021","1",NA
"8937","dunne","6","Potentilla.hippiana","soilgdd","6","442.539","20.853","6677.3","1",NA
"8938","dunne","6","Eriogonum.umbellatum","soilgdd","6","200.979","57.076","2507.949","1",NA
"8939","dunne","6","Eriogonum.umbellatum","soilgdd","4","291.567","73.86","2606.939","1",NA
"8940","dunne","6","Helianthella.quinquenervis","soilgdd","10","0","1.088","1756.215","1",NA
"8941","dunne","6","Eriogonum.umbellatum","soilgdd","8","94.862","26.14","2208.085","1",NA
"8942","dunne","6","Claytonia.lanceolata","soilgdd","6","11.8","4.242","2040.663","1",NA
"8943","dunne","6","Potentilla.hippiana","soilgdd","4","603.341","27.975","6982.291","1",NA
"8944","dunne","6","Lathyrus.lanszwertii","soilgdd","8","19.465","10.399","379.608","1",NA
"8945","dunne","6","Mertensiana.fusiformis","soilgdd","4","186.299","11.255","6317.391","1",NA
"8946","dunne","6","Festuca.thurberi","soilgdd","10","0","1.04","4190.222","1",NA
"8947","dunne","6","Lathyrus.lanszwertii","soilgdd","4","120.887","60.153","537.575","1",NA
"8948","dunne","6","Eriogonum.umbellatum","soilgdd","2","348.067","88.11","2674.683","1",NA
"8949","dunne","6","Helianthella.quinquenervis","soilgdd","6","477.256","27.346","3503.766","1",NA
"8950","dunne","6","Achillea.sp","soilgdd","2","443.863","94.956","739.963","1",NA
"8951","dunne","6","Lathyrus.lanszwertii","soilgdd","2","147.887","75.099","557.548","1",NA
"8952","dunne","6","Festuca.thurberi","soilgdd","8","170.994","10.869","7062.247","1",NA
"8953","dunne","6","Mertensiana.fusiformis","soilgdd","6","111.966","7.334","5863.431","1",NA
"8954","dunne","6","Erigeron.speciosus","soilgdd","4","639.843","15.723","13529.265","1",NA
"8955","dunne","6","Artemisia.tridentata","soilgdd","2","1043.083","23.085","11596.536","1",NA
"8956","dunne","6","Eriogonum.subalpinum","soilgdd","10","0","0.37","2852.007","1",NA
"8957","dunne","6","Helianthella.quinquenervis","soilgdd","8","191.173","10.608","2990.515","1",NA
"8958","dunne","6","Artemisia.tridentata","soilgdd","4","867.693","18.393","11208.873","1",NA
"8959","dunne","6","Eriogonum.subalpinum","soilgdd","8","234.716","10.437","6759.391","1",NA
"8960","dunne","6","Eriogonum.subalpinum","soilgdd","2","864.84","29.168","7961.853","1",NA
"8961","dunne","6","Lathyrus.lanszwertii","soilgdd","6","66.205","42.981","507.324","1",NA
"8962","dunne","6","Erigeron.speciosus","soilgdd","6","484.45","12.621","13074.018","1",NA
"8963","dunne","6","Artemisia.tridentata","soilgdd","8","314.83","9.799","10134.716","1",NA
"8964","dunne","6","Eriogonum.subalpinum","soilgdd","6","554.705","20.676","7559.287","1",NA
"8965","dunne","6","Festuca.thurberi","soilgdd","2","695.197","33.279","8431.893","1",NA
"8966","dunne","6","Lathyrus.lanszwertii","soilgdd","10","0","0","-Inf","1",NA
"8967","dunne","6","Potentilla.hippiana","soilgdd","8","172.657","9.403","5850.566","1",NA
"8968","dunne","6","Eriogonum.umbellatum","soilgdd","10","0","1.865","1194.34","1",NA
"8969","dunne","6","Eriogonum.subalpinum","soilgdd","4","715.732","24.817","7772.877","1",NA
"8970","dunne","6","Festuca.thurberi","soilgdd","6","408.401","23.064","7983.097","1",NA
"8971","dunne","6","Mertensiana.fusiformis","soilgdd","10","0","0","-Inf","1",NA
"8972","dunne","6","Erigeron.speciosus","soilgdd","2","773.958","19.071","13929.354","1",NA
"8973","dunne","6","Helianthella.quinquenervis","soilgdd","2","760.475","45.762","3782.837","1",NA
"8974","dunne","6","Claytonia.lanceolata","soilgdd","10","0","0","-Inf","1",NA
"8975","dunne","6","Achillea.sp","soilgdd","6","265.683","60.14","689.722","1",NA
"8976","dunne","6","Delphinium.nuttallianum","soilgdd","4","234.506","10.047","12373.316","1",NA
"8977","dunne","6","Delphinium.nuttallianum","soilgdd","10","0","0.031","575.424","1",NA
"8978","dunne","6","Claytonia.lanceolata","soilgdd","8","0","0.284","819.082","1",NA
"8979","dunne","6","Delphinium.nuttallianum","soilgdd","2","311.016","12.653","12842.894","1",NA
